filename,HOMO_LUMO_gap,sampling method in explicit TIP3P,XTB_opt_Energy (+ ALPB) / kcal/mol
REMD_0865_opt.json,2.51931887,SAGE 10 ns (16 REMD up to 475K),-138885.80594591008
ANI2x_L_3977_opt.json,2.42473336,ANI2x 0.2 ns (ML/MM),-138885.80481639388
MACEsmall_1607_opt.json,2.24146649,MACEsmall 0.1 ns (ML/MM),-138885.80465324153
MACEsmall_1406_opt.json,2.38868207,MACEsmall 0.1 ns (ML/MM),-138885.80446498882
REMD_0657_opt.json,2.50391007,SAGE 10 ns (16 REMD up to 475K),-138885.8034170488
MACEsmall_0593_opt.json,2.35905072,MACEsmall 0.1 ns (ML/MM),-138885.80328527192
ANI2x_L_1572_opt.json,2.13501519,ANI2x 0.2 ns (ML/MM),-138885.80231263296
ANI2x_L_2476_opt.json,2.35495454,ANI2x 0.2 ns (ML/MM),-138885.80211810517
ANI2x_L_1646_opt.json,2.15092113,ANI2x 0.2 ns (ML/MM),-138885.80129606838
MACEsmall_0973_opt.json,2.36859647,MACEsmall 0.1 ns (ML/MM),-138885.80107016515
MACEsmall_0797_opt.json,2.40063906,MACEsmall 0.1 ns (ML/MM),-138885.80051795722
MACEsmall_1615_opt.json,2.34838237,MACEsmall 0.1 ns (ML/MM),-138885.8004614814
REMD_0131_opt.json,2.60260375,SAGE 10 ns (16 REMD up to 475K),-138885.7999720244
ANI2x_L_1585_opt.json,2.14479275,ANI2x 0.2 ns (ML/MM),-138885.79978377168
ANI2x_L_3575_opt.json,2.40006409,ANI2x 0.2 ns (ML/MM),-138885.79850365332
MACEsmall_0476_opt.json,2.39380705,MACEsmall 0.1 ns (ML/MM),-138885.798409527
MACEsmall_1489_opt.json,2.31320577,MACEsmall 0.1 ns (ML/MM),-138885.79724236025
REST600d_0100_opt.json,2.66889069,SAGE 10 ns (16 REST up to 600K),-138885.79668387724
ANI2x_L_1682_opt.json,2.15047594,ANI2x 0.2 ns (ML/MM),-138885.7966336765
MACEsmall_0627_opt.json,2.34635252,MACEsmall 0.1 ns (ML/MM),-138885.7960124426
ANI2x_L_3959_opt.json,2.47549524,ANI2x 0.2 ns (ML/MM),-138885.7953221827
ANI2x_L_3825_opt.json,2.38802484,ANI2x 0.2 ns (ML/MM),-138885.79503352856
ANI2x_L_1037_opt.json,2.1866452,ANI2x 0.2 ns (ML/MM),-138885.79246074165
ANI2x_L_1868_opt.json,2.34619676,ANI2x 0.2 ns (ML/MM),-138885.79042761252
ANI2x_L_1483_opt.json,2.2229007,ANI2x 0.2 ns (ML/MM),-138885.78963067607
MACEsmall_1082_opt.json,2.40179237,MACEsmall 0.1 ns (ML/MM),-138885.78866431222
ANI2x_L_0756_opt.json,2.21210442,ANI2x 0.2 ns (ML/MM),-138885.78826898156
MACEsmall_0780_opt.json,2.41973644,MACEsmall 0.1 ns (ML/MM),-138885.78800542775
MACEsmall_1210_opt.json,2.4153749,MACEsmall 0.1 ns (ML/MM),-138885.78654960688
MACEsmall_0796_opt.json,2.39274401,MACEsmall 0.1 ns (ML/MM),-138885.78627977803
REST600d_0617_opt.json,2.72188303,SAGE 10 ns (16 REST up to 600K),-138885.78593464807
REMD_0925_opt.json,2.54926231,SAGE 10 ns (16 REMD up to 475K),-138885.7859220979
MACEsmall_0322_opt.json,2.41016164,MACEsmall 0.1 ns (ML/MM),-138885.7854828416
ANI2x_L_1616_opt.json,2.13741016,ANI2x 0.2 ns (ML/MM),-138885.78525693834
REMD_0675_opt.json,2.56529448,SAGE 10 ns (16 REMD up to 475K),-138885.7849055333
ANI2x_L_1610_opt.json,2.1335421,ANI2x 0.2 ns (ML/MM),-138885.78454157806
ANI2x_L_0760_opt.json,2.25740861,ANI2x 0.2 ns (ML/MM),-138885.7815860107
MACEsmall_0379_opt.json,2.40338576,MACEsmall 0.1 ns (ML/MM),-138885.78104007785
MACEsmall_1379_opt.json,2.34761003,MACEsmall 0.1 ns (ML/MM),-138885.77962818262
MACEsmall_1362_opt.json,2.33801093,MACEsmall 0.1 ns (ML/MM),-138885.77954033136
SAGE_0911_opt.json,2.57293997,SAGE 10 ns classic,-138885.77876222017
ANI2x_L_1246_opt.json,2.20470049,ANI2x 0.2 ns (ML/MM),-138885.77750720218
ANI2x_L_0737_opt.json,2.1962339,ANI2x 0.2 ns (ML/MM),-138885.77687969318
REMD_0826_opt.json,2.51968899,SAGE 10 ns (16 REMD up to 475K),-138885.77615805785
ANI2x_L_3841_opt.json,2.42197246,ANI2x 0.2 ns (ML/MM),-138885.7752418947
ANI2x_L_1903_opt.json,2.36920555,ANI2x 0.2 ns (ML/MM),-138885.77462693586
REMD_0690_opt.json,2.59852513,SAGE 10 ns (16 REMD up to 475K),-138885.7740496276
MACEsmall_1483_opt.json,2.34609666,MACEsmall 0.1 ns (ML/MM),-138885.7737421482
ANI2x_L_1715_opt.json,2.19521687,ANI2x 0.2 ns (ML/MM),-138885.7737358731
MACEsmall_0314_opt.json,2.43328463,MACEsmall 0.1 ns (ML/MM),-138885.77340329334
ANI2x_L_0963_opt.json,2.21574653,ANI2x 0.2 ns (ML/MM),-138885.77206669917
ANI2x_L_1460_opt.json,2.23678166,ANI2x 0.2 ns (ML/MM),-138885.77194119737
ANI2x_L_1487_opt.json,2.16322513,ANI2x 0.2 ns (ML/MM),-138885.7715395916
ANI2x_L_0986_opt.json,2.1873514,ANI2x 0.2 ns (ML/MM),-138885.76889150363
MACEsmall_1455_opt.json,2.3347197,MACEsmall 0.1 ns (ML/MM),-138885.76880992745
MACEsmall_0410_opt.json,2.3506499,MACEsmall 0.1 ns (ML/MM),-138885.76856519893
REMD_0858_opt.json,2.58211365,SAGE 10 ns (16 REMD up to 475K),-138885.76661992105
ANI2x_L_1692_opt.json,2.14966987,ANI2x 0.2 ns (ML/MM),-138885.76644421852
ANI2x_L_2446_opt.json,2.38197621,ANI2x 0.2 ns (ML/MM),-138885.7653209774
MACEsmall_1453_opt.json,2.30910335,MACEsmall 0.1 ns (ML/MM),-138885.7648252453
ANI2x_L_2944_opt.json,2.367954,ANI2x 0.2 ns (ML/MM),-138885.76403458396
REMD_0472_opt.json,2.59569955,SAGE 10 ns (16 REMD up to 475K),-138885.7636957291
REST600d_0104_opt.json,2.5279571,SAGE 10 ns (16 REST up to 600K),-138885.76359532765
ANI2x_L_3677_opt.json,2.35036843,ANI2x 0.2 ns (ML/MM),-138885.76289251758
ANI2x_L_0753_opt.json,2.23656519,ANI2x 0.2 ns (ML/MM),-138885.76159357396
MACEsmall_1684_opt.json,2.32747124,MACEsmall 0.1 ns (ML/MM),-138885.76140532127
MACEsmall_1209_opt.json,2.43098759,MACEsmall 0.1 ns (ML/MM),-138885.7610664664
ANI2x_L_3755_opt.json,2.33250257,ANI2x 0.2 ns (ML/MM),-138885.76033855596
MACEsmall_0432_opt.json,2.36988351,MACEsmall 0.1 ns (ML/MM),-138885.75890156036
MACEsmall_0435_opt.json,2.38433719,MACEsmall 0.1 ns (ML/MM),-138885.75838072787
ANI2x_L_3578_opt.json,2.38420025,ANI2x 0.2 ns (ML/MM),-138885.7581171741
ANI2x_L_2478_opt.json,2.30854805,ANI2x 0.2 ns (ML/MM),-138885.75807324846
ANI2x_L_3785_opt.json,2.38588404,ANI2x 0.2 ns (ML/MM),-138885.75750849038
MACEsmall_1559_opt.json,2.33250488,MACEsmall 0.1 ns (ML/MM),-138885.7572951373
MACEsmall_0830_opt.json,2.40616912,MACEsmall 0.1 ns (ML/MM),-138885.75720728605
MACEsmall_0720_opt.json,2.42508242,MACEsmall 0.1 ns (ML/MM),-138885.7565484016
ANI2x_L_3672_opt.json,2.34438435,ANI2x 0.2 ns (ML/MM),-138885.75443997135
ANI2x_L_1847_opt.json,2.32860616,ANI2x 0.2 ns (ML/MM),-138885.75383756272
ANI2x_L_2463_opt.json,2.38234319,ANI2x 0.2 ns (ML/MM),-138885.7531535779
MACEsmall_0292_opt.json,2.43858359,MACEsmall 0.1 ns (ML/MM),-138885.75304690137
MACEsmall_1010_opt.json,2.36684793,MACEsmall 0.1 ns (ML/MM),-138885.75294649994
ANI2x_L_3692_opt.json,2.32929201,ANI2x 0.2 ns (ML/MM),-138885.75224996495
ANI2x_L_1658_opt.json,2.16722825,ANI2x 0.2 ns (ML/MM),-138885.75218093896
ANI2x_L_2546_opt.json,2.39267079,ANI2x 0.2 ns (ML/MM),-138885.75166010647
ANI2x_L_1724_opt.json,2.19906527,ANI2x 0.2 ns (ML/MM),-138885.75163500613
ANI2x_L_1453_opt.json,2.18893729,ANI2x 0.2 ns (ML/MM),-138885.7512083
MACEsmall_1005_opt.json,2.37936513,MACEsmall 0.1 ns (ML/MM),-138885.75046156428
ANI2x_L_1151_opt.json,2.17184465,ANI2x 0.2 ns (ML/MM),-138885.749325773
MACEsmall_1121_opt.json,2.37052231,MACEsmall 0.1 ns (ML/MM),-138885.7486417882
MACEsmall_0728_opt.json,2.40311692,MACEsmall 0.1 ns (ML/MM),-138885.74799545392
MACEsmall_0370_opt.json,2.44908997,MACEsmall 0.1 ns (ML/MM),-138885.74726754348
ANI2x_L_3689_opt.json,2.35322148,ANI2x 0.2 ns (ML/MM),-138885.74653963305
MACEsmall_1401_opt.json,2.39964115,MACEsmall 0.1 ns (ML/MM),-138885.7456799457
ANI2x_L_3135_opt.json,2.38944268,ANI2x 0.2 ns (ML/MM),-138885.74547914285
ANI2x_L_1008_opt.json,2.21565151,ANI2x 0.2 ns (ML/MM),-138885.74509008724
MACEsmall_0917_opt.json,2.42530261,MACEsmall 0.1 ns (ML/MM),-138885.7450461616
MACEsmall_0849_opt.json,2.43101851,MACEsmall 0.1 ns (ML/MM),-138885.74493321
ANI2x_L_1651_opt.json,2.11875517,ANI2x 0.2 ns (ML/MM),-138885.74421784974
MACEsmall_1138_opt.json,2.38985689,MACEsmall 0.1 ns (ML/MM),-138885.74369074218
ANI2x_L_1392_opt.json,2.18103197,ANI2x 0.2 ns (ML/MM),-138885.7432326606
ANI2x_L_3958_opt.json,2.47898646,ANI2x 0.2 ns (ML/MM),-138885.74320756024
ANI2x_L_2745_opt.json,2.3717894,ANI2x 0.2 ns (ML/MM),-138885.743050683
REMD_0217_opt.json,2.4938221,SAGE 10 ns (16 REMD up to 475K),-138885.74284988013
ANI2x_L_1018_opt.json,2.18896482,ANI2x 0.2 ns (ML/MM),-138885.7427243783
MACEsmall_1580_opt.json,2.26784304,MACEsmall 0.1 ns (ML/MM),-138885.7419901928
MACEsmall_1502_opt.json,2.3489791,MACEsmall 0.1 ns (ML/MM),-138885.7414693603
MACEsmall_0230_opt.json,2.48761836,MACEsmall 0.1 ns (ML/MM),-138885.74100500366
REMD_0427_opt.json,2.58813632,SAGE 10 ns (16 REMD up to 475K),-138885.740540647
ANI2x_L_3752_opt.json,2.36102131,ANI2x 0.2 ns (ML/MM),-138885.7399633387
MACEsmall_0850_opt.json,2.39197305,MACEsmall 0.1 ns (ML/MM),-138885.7387396962
MACEsmall_1630_opt.json,2.35885271,MACEsmall 0.1 ns (ML/MM),-138885.73814356263
MACEsmall_0865_opt.json,2.40816962,MACEsmall 0.1 ns (ML/MM),-138885.73586570495
MACEsmall_0750_opt.json,2.39549441,MACEsmall 0.1 ns (ML/MM),-138885.73568372734
ANI2x_L_2492_opt.json,2.35691935,ANI2x 0.2 ns (ML/MM),-138885.73567117716
MACEsmall_0848_opt.json,2.40165921,MACEsmall 0.1 ns (ML/MM),-138885.735520575
MACEsmall_1545_opt.json,2.28926981,MACEsmall 0.1 ns (ML/MM),-138885.73528839668
ANI2x_L_2547_opt.json,2.37207318,ANI2x 0.2 ns (ML/MM),-138885.73497464217
MACEsmall_0653_opt.json,2.36269191,MACEsmall 0.1 ns (ML/MM),-138885.73430948265
REMD_0823_opt.json,2.49374161,SAGE 10 ns (16 REMD up to 475K),-138885.73267795923
MACEsmall_0323_opt.json,2.41494481,MACEsmall 0.1 ns (ML/MM),-138885.73266540904
ANI2x_L_3678_opt.json,2.35937585,ANI2x 0.2 ns (ML/MM),-138885.73185592244
ANI2x_L_1461_opt.json,2.20874271,ANI2x 0.2 ns (ML/MM),-138885.73072640624
MACEsmall_0300_opt.json,2.40192341,MACEsmall 0.1 ns (ML/MM),-138885.73023067412
ANI2x_L_0089_opt.json,2.21809788,ANI2x 0.2 ns (ML/MM),-138885.72960944023
MACEsmall_0760_opt.json,2.39469757,MACEsmall 0.1 ns (ML/MM),-138885.729314511
ANI2x_L_1458_opt.json,2.20227741,ANI2x 0.2 ns (ML/MM),-138885.72928941064
ANI2x_L_1454_opt.json,2.18444733,ANI2x 0.2 ns (ML/MM),-138885.72795909154
MACEsmall_0748_opt.json,2.37032973,MACEsmall 0.1 ns (ML/MM),-138885.72730648218
ANI2x_L_1493_opt.json,2.1953132,ANI2x 0.2 ns (ML/MM),-138885.7264342447
ANI2x_L_3848_opt.json,2.40917061,ANI2x 0.2 ns (ML/MM),-138885.72603263892
MACEsmall_1022_opt.json,2.45485124,MACEsmall 0.1 ns (ML/MM),-138885.72526707794
MACEsmall_0770_opt.json,2.38619992,MACEsmall 0.1 ns (ML/MM),-138885.72500979924
MACEsmall_1579_opt.json,2.29078075,MACEsmall 0.1 ns (ML/MM),-138885.72364182962
MACEsmall_0868_opt.json,2.39334928,MACEsmall 0.1 ns (ML/MM),-138885.72358535381
ANI2x_L_1024_opt.json,2.18054143,ANI2x 0.2 ns (ML/MM),-138885.72338455095
ANI2x_L_1573_opt.json,2.13770083,ANI2x 0.2 ns (ML/MM),-138885.7230456961
ANI2x_L_3787_opt.json,2.39616577,ANI2x 0.2 ns (ML/MM),-138885.72292019427
MACEsmall_0966_opt.json,2.36654927,MACEsmall 0.1 ns (ML/MM),-138885.7226629156
ANI2x_L_1152_opt.json,2.1622362,ANI2x 0.2 ns (ML/MM),-138885.7224683878
ANI2x_L_3790_opt.json,2.41337644,ANI2x 0.2 ns (ML/MM),-138885.722411912
ANI2x_L_1029_opt.json,2.19519331,ANI2x 0.2 ns (ML/MM),-138885.72206678204
ANI2x_L_2754_opt.json,2.38333831,ANI2x 0.2 ns (ML/MM),-138885.72183460373
ANI2x_L_0773_opt.json,2.24624355,ANI2x 0.2 ns (ML/MM),-138885.72170282682
MACEsmall_1648_opt.json,2.37915507,MACEsmall 0.1 ns (ML/MM),-138885.72103766727
MACEsmall_0938_opt.json,2.37794859,MACEsmall 0.1 ns (ML/MM),-138885.71927436697
ANI2x_L_1354_opt.json,2.20632039,ANI2x 0.2 ns (ML/MM),-138885.7189606125
ANI2x_L_1001_opt.json,2.17064613,ANI2x 0.2 ns (ML/MM),-138885.71855273165
ANI2x_L_3984_opt.json,2.42514678,ANI2x 0.2 ns (ML/MM),-138885.71760519306
ANI2x_L_3761_opt.json,2.35699732,ANI2x 0.2 ns (ML/MM),-138885.71755499233
MACEsmall_0832_opt.json,2.41712791,MACEsmall 0.1 ns (ML/MM),-138885.71682080682
ANI2x_L_2477_opt.json,2.33751115,ANI2x 0.2 ns (ML/MM),-138885.7165635281
MACEsmall_1457_opt.json,2.31937563,MACEsmall 0.1 ns (ML/MM),-138885.71646312668
ANI2x_L_1418_opt.json,2.20874105,ANI2x 0.2 ns (ML/MM),-138885.71628742415
ANI2x_L_1437_opt.json,2.19731154,ANI2x 0.2 ns (ML/MM),-138885.71608662128
ANI2x_L_0747_opt.json,2.21388269,ANI2x 0.2 ns (ML/MM),-138885.71584189276
MACEsmall_1561_opt.json,2.36971858,MACEsmall 0.1 ns (ML/MM),-138885.7156975657
MACEsmall_0474_opt.json,2.37943281,MACEsmall 0.1 ns (ML/MM),-138885.71495082998
MACEsmall_1514_opt.json,2.34259609,MACEsmall 0.1 ns (ML/MM),-138885.7149445549
ANI2x_L_1355_opt.json,2.18330495,ANI2x 0.2 ns (ML/MM),-138885.7147625773
MACEsmall_0609_opt.json,2.35228936,MACEsmall 0.1 ns (ML/MM),-138885.71416644374
ANI2x_L_2762_opt.json,2.34714851,ANI2x 0.2 ns (ML/MM),-138885.71404094194
MACEsmall_1492_opt.json,2.32938887,MACEsmall 0.1 ns (ML/MM),-138885.71372091235
MACEsmall_0542_opt.json,2.34182702,MACEsmall 0.1 ns (ML/MM),-138885.71335068202
ANI2x_L_1866_opt.json,2.32126039,ANI2x 0.2 ns (ML/MM),-138885.71334440695
MACEsmall_1611_opt.json,2.31251714,MACEsmall 0.1 ns (ML/MM),-138885.7121835153
ANI2x_L_0993_opt.json,2.21838622,ANI2x 0.2 ns (ML/MM),-138885.7121709651
ANI2x_L_3719_opt.json,2.34442039,ANI2x 0.2 ns (ML/MM),-138885.7118697608
ANI2x_L_3716_opt.json,2.31665636,ANI2x 0.2 ns (ML/MM),-138885.70914637172
MACEsmall_0531_opt.json,2.34958246,MACEsmall 0.1 ns (ML/MM),-138885.7090522454
MACEsmall_0723_opt.json,2.43586334,MACEsmall 0.1 ns (ML/MM),-138885.70888909305
ANI2x_L_2751_opt.json,2.38304328,ANI2x 0.2 ns (ML/MM),-138885.70806705626
MACEsmall_1738_opt.json,2.29439749,MACEsmall 0.1 ns (ML/MM),-138885.70799803027
ANI2x_L_1666_opt.json,2.17028711,ANI2x 0.2 ns (ML/MM),-138885.7067869379
ANI2x_L_1390_opt.json,2.19633296,ANI2x 0.2 ns (ML/MM),-138885.7054754441
ANI2x_L_1848_opt.json,2.38920425,ANI2x 0.2 ns (ML/MM),-138885.70538131773
ANI2x_L_3895_opt.json,2.44607476,ANI2x 0.2 ns (ML/MM),-138885.70383137048
REMD_0495_opt.json,2.71484916,SAGE 10 ns (16 REMD up to 475K),-138885.7021370962
MACEsmall_0500_opt.json,2.31291335,MACEsmall 0.1 ns (ML/MM),-138885.69973373675
MACEsmall_1627_opt.json,2.34056607,MACEsmall 0.1 ns (ML/MM),-138885.69966471076
MACEsmall_0532_opt.json,2.34500171,MACEsmall 0.1 ns (ML/MM),-138885.69933213096
MACEsmall_1560_opt.json,2.3500024,MACEsmall 0.1 ns (ML/MM),-138885.6988301238
MACEsmall_0727_opt.json,2.41391644,MACEsmall 0.1 ns (ML/MM),-138885.69779473392
MACEsmall_1691_opt.json,2.34533807,MACEsmall 0.1 ns (ML/MM),-138885.69707309856
ANI2x_L_0770_opt.json,2.2609419,ANI2x 0.2 ns (ML/MM),-138885.695918482
REST600d_0291_opt.json,2.48651034,SAGE 10 ns (16 REST up to 600K),-138885.69458188786
MACEsmall_0231_opt.json,2.46306643,MACEsmall 0.1 ns (ML/MM),-138885.69217852838
MACEsmall_0512_opt.json,2.35089706,MACEsmall 0.1 ns (ML/MM),-138885.69217852838
ANI2x_L_3717_opt.json,2.33007443,ANI2x 0.2 ns (ML/MM),-138885.6913439414
ANI2x_L_3701_opt.json,2.20701793,ANI2x 0.2 ns (ML/MM),-138885.69000734724
ANI2x_L_2901_opt.json,2.33099337,ANI2x 0.2 ns (ML/MM),-138885.6894614144
MACEsmall_1315_opt.json,2.30150242,MACEsmall 0.1 ns (ML/MM),-138885.68855152634
MACEsmall_1056_opt.json,2.44476829,MACEsmall 0.1 ns (ML/MM),-138885.68647447156
REST600d_0222_opt.json,2.52637519,SAGE 10 ns (16 REST up to 600K),-138885.685878338
ANI2x_L_0749_opt.json,2.23324038,ANI2x 0.2 ns (ML/MM),-138885.68427191497
ANI2x_L_1348_opt.json,2.23160989,ANI2x 0.2 ns (ML/MM),-138885.6836946067
ANI2x_L_0738_opt.json,2.1895034,ANI2x 0.2 ns (ML/MM),-138885.68310474823
MACEsmall_0756_opt.json,2.39076568,MACEsmall 0.1 ns (ML/MM),-138885.68195640677
MACEsmall_0475_opt.json,2.40152602,MACEsmall 0.1 ns (ML/MM),-138885.68189365586
ANI2x_L_3683_opt.json,2.33772792,ANI2x 0.2 ns (ML/MM),-138885.6804943108
REMD_0856_opt.json,2.53744897,SAGE 10 ns (16 REMD up to 475K),-138885.68032488337
ANI2x_L_3625_opt.json,2.30263461,ANI2x 0.2 ns (ML/MM),-138885.6794149953
REMD_0132_opt.json,2.56564558,SAGE 10 ns (16 REMD up to 475K),-138885.67805330077
REMD_0926_opt.json,2.49260993,SAGE 10 ns (16 REMD up to 475K),-138885.67801565025
ANI2x_L_3610_opt.json,2.37497647,ANI2x 0.2 ns (ML/MM),-138885.67693005968
MACEsmall_1335_opt.json,2.32511212,MACEsmall 0.1 ns (ML/MM),-138885.67613939833
MACEsmall_1658_opt.json,2.38204224,MACEsmall 0.1 ns (ML/MM),-138885.67524206048
ANI2x_L_1650_opt.json,2.12317012,ANI2x 0.2 ns (ML/MM),-138885.6750851832
MACEsmall_1595_opt.json,2.32219357,MACEsmall 0.1 ns (ML/MM),-138885.67399331756
MACEsmall_0607_opt.json,2.34705264,MACEsmall 0.1 ns (ML/MM),-138885.67154603245
MACEsmall_0501_opt.json,2.31319217,MACEsmall 0.1 ns (ML/MM),-138885.6713264043
MACEsmall_0959_opt.json,2.27968949,MACEsmall 0.1 ns (ML/MM),-138885.67110050106
REST600d_0242_opt.json,2.69245835,SAGE 10 ns (16 REST up to 600K),-138885.67097499926
ANI2x_L_2549_opt.json,2.3648148,ANI2x 0.2 ns (ML/MM),-138885.67060476894
MACEsmall_0772_opt.json,2.40552155,MACEsmall 0.1 ns (ML/MM),-138885.67002746067
ANI2x_L_1335_opt.json,2.20739507,ANI2x 0.2 ns (ML/MM),-138885.6695191784
MACEsmall_0309_opt.json,2.42227815,MACEsmall 0.1 ns (ML/MM),-138885.66850261381
MACEsmall_1672_opt.json,2.3679858,MACEsmall 0.1 ns (ML/MM),-138885.66819513438
MACEsmall_0826_opt.json,2.38079851,MACEsmall 0.1 ns (ML/MM),-138885.66767430192
ANI2x_L_1554_opt.json,2.11743704,ANI2x 0.2 ns (ML/MM),-138885.66762410122
MACEsmall_0970_opt.json,2.40492264,MACEsmall 0.1 ns (ML/MM),-138885.6650575894
MACEsmall_0418_opt.json,2.3603717,MACEsmall 0.1 ns (ML/MM),-138885.6647438349
MACEsmall_1025_opt.json,2.44030892,MACEsmall 0.1 ns (ML/MM),-138885.6643673295
MACEsmall_0541_opt.json,2.33806523,MACEsmall 0.1 ns (ML/MM),-138885.66384022194
ANI2x_L_1017_opt.json,2.20272677,ANI2x 0.2 ns (ML/MM),-138885.6635578429
MACEsmall_1858_opt.json,2.2004966,MACEsmall 0.1 ns (ML/MM),-138885.66230909998
SAGE_0914_opt.json,2.47446492,SAGE 10 ns classic,-138885.6622212487
ANI2x_L_1588_opt.json,2.14899625,ANI2x 0.2 ns (ML/MM),-138885.6605332495
MACEsmall_0838_opt.json,2.45319415,MACEsmall 0.1 ns (ML/MM),-138885.65912135426
ANI2x_L_3829_opt.json,2.42027269,ANI2x 0.2 ns (ML/MM),-138885.65887662573
REMD_0186_opt.json,2.57567998,SAGE 10 ns (16 REMD up to 475K),-138885.65825539184
MACEsmall_1213_opt.json,2.43567716,MACEsmall 0.1 ns (ML/MM),-138885.65668661933
MACEsmall_1026_opt.json,2.43382118,MACEsmall 0.1 ns (ML/MM),-138885.65630383883
ANI2x_L_1398_opt.json,2.22996556,ANI2x 0.2 ns (ML/MM),-138885.65442758694
MACEsmall_0942_opt.json,2.39742023,MACEsmall 0.1 ns (ML/MM),-138885.65348004835
ANI2x_L_1064_opt.json,2.19455929,ANI2x 0.2 ns (ML/MM),-138885.65310354295
MACEsmall_0844_opt.json,2.4285419,MACEsmall 0.1 ns (ML/MM),-138885.6526329112
ANI2x_L_3765_opt.json,2.35935945,ANI2x 0.2 ns (ML/MM),-138885.6521246289
MACEsmall_0298_opt.json,2.43284108,MACEsmall 0.1 ns (ML/MM),-138885.6520681531
ANI2x_L_1532_opt.json,2.19164834,ANI2x 0.2 ns (ML/MM),-138885.65204932782
MACEsmall_1577_opt.json,2.33090438,MACEsmall 0.1 ns (ML/MM),-138885.65195520147
MACEsmall_0564_opt.json,2.34886026,MACEsmall 0.1 ns (ML/MM),-138885.65181714948
ANI2x_L_1607_opt.json,2.18251424,ANI2x 0.2 ns (ML/MM),-138885.65181714948
ANI2x_L_3893_opt.json,2.4238914,ANI2x 0.2 ns (ML/MM),-138885.64962714308
ANI2x_L_1408_opt.json,2.18149655,ANI2x 0.2 ns (ML/MM),-138885.64920043695
MACEsmall_1066_opt.json,2.44090305,MACEsmall 0.1 ns (ML/MM),-138885.6489870839
MACEsmall_0681_opt.json,2.37019753,MACEsmall 0.1 ns (ML/MM),-138885.64648332298
ANI2x_L_1036_opt.json,2.16666561,ANI2x 0.2 ns (ML/MM),-138885.64593739016
MACEsmall_0956_opt.json,2.2917546,MACEsmall 0.1 ns (ML/MM),-138885.64512162848
ANI2x_L_3713_opt.json,2.33393442,ANI2x 0.2 ns (ML/MM),-138885.6447827736
ANI2x_L_0992_opt.json,2.20095757,ANI2x 0.2 ns (ML/MM),-138885.6440360379
SAGE_0310_opt.json,2.59185118,SAGE 10 ns classic,-138885.64391681118
ANI2x_L_1010_opt.json,2.21557762,ANI2x 0.2 ns (ML/MM),-138885.64072906546
ANI2x_L_3990_opt.json,2.41608846,ANI2x 0.2 ns (ML/MM),-138885.64048433697
GAFF_0785_opt.json,2.61169057,GAFF 10 ns classic,-138885.6393924713
ANI2x_L_2752_opt.json,2.3843025,ANI2x 0.2 ns (ML/MM),-138885.638815163
ANI2x_L_1649_opt.json,2.15416409,ANI2x 0.2 ns (ML/MM),-138885.63848258325
ANI2x_L_1702_opt.json,2.17577145,ANI2x 0.2 ns (ML/MM),-138885.63842610744
SAGE_0698_opt.json,2.53878456,SAGE 10 ns classic,-138885.63817510384
ANI2x_L_2743_opt.json,2.38100631,ANI2x 0.2 ns (ML/MM),-138885.6378676244
ANI2x_L_3130_opt.json,2.39113106,ANI2x 0.2 ns (ML/MM),-138885.63570899345
ANI2x_L_1496_opt.json,2.19071933,ANI2x 0.2 ns (ML/MM),-138885.6354454397
ANI2x_L_1684_opt.json,2.13843246,ANI2x 0.2 ns (ML/MM),-138885.63502500867
REST600d_0618_opt.json,2.7269396,SAGE 10 ns (16 REST up to 600K),-138885.63280990187
ANI2x_L_1337_opt.json,2.21268032,ANI2x 0.2 ns (ML/MM),-138885.63184353802
ANI2x_L_3897_opt.json,2.47754484,ANI2x 0.2 ns (ML/MM),-138885.63171803622
ANI2x_L_3619_opt.json,2.32706973,ANI2x 0.2 ns (ML/MM),-138885.63108425212
REST600d_0070_opt.json,2.55903973,SAGE 10 ns (16 REST up to 600K),-138885.6306638211
REST600d_0227_opt.json,2.54355924,SAGE 10 ns (16 REST up to 600K),-138885.62954685508
MACEsmall_0969_opt.json,2.37376876,MACEsmall 0.1 ns (ML/MM),-138885.6293586024
MACEsmall_0508_opt.json,2.33391347,MACEsmall 0.1 ns (ML/MM),-138885.62906994825
ANI2x_L_3756_opt.json,2.32268217,ANI2x 0.2 ns (ML/MM),-138885.62869344282
MACEsmall_1948_opt.json,2.23458584,MACEsmall 0.1 ns (ML/MM),-138885.62807848403
MACEsmall_1695_opt.json,2.30233116,MACEsmall 0.1 ns (ML/MM),-138885.62722507177
ANI2x_L_1693_opt.json,2.16208812,ANI2x 0.2 ns (ML/MM),-138885.626264983
ANI2x_L_2644_opt.json,2.33595015,ANI2x 0.2 ns (ML/MM),-138885.62587592745
MACEsmall_1555_opt.json,2.33816787,MACEsmall 0.1 ns (ML/MM),-138885.62405615134
ANI2x_L_1388_opt.json,2.22447508,ANI2x 0.2 ns (ML/MM),-138885.62361689503
ANI2x_L_1451_opt.json,2.17468712,ANI2x 0.2 ns (ML/MM),-138885.62284505897
ANI2x_L_3607_opt.json,2.3818517,ANI2x 0.2 ns (ML/MM),-138885.62187242002
MACEsmall_1638_opt.json,2.33479135,MACEsmall 0.1 ns (ML/MM),-138885.62157121568
ANI2x_L_1844_opt.json,2.34768081,ANI2x 0.2 ns (ML/MM),-138885.62116960992
