Frame,Temperature
2038,221.20033272549776
2562,221.20157704372636
7027,221.21075449451578
6254,221.2117585396607
6788,221.21432967040224
844,221.24094251418083
5849,221.2526188490064
6051,221.25853356953405
1605,221.26843956899464
7705,221.3139150994122
5491,221.3252383478295
1676,221.33640469771262
1840,221.34977119258983
5251,221.36874903608881
6415,221.3689455438356
348,221.37905261132244
6728,221.38836812524377
4453,221.38868350499922
120,221.39420551093448
4167,221.4169618344262
4707,221.42624440690287
746,221.4387716622823
5853,221.4706842523003
4648,221.4912667718898
4546,221.49953867665576
1337,221.5086588768181
4055,221.5554630830834
2489,221.5612527947934
5370,221.56143267976577
3727,221.5616892519007
6475,221.56712574300346
2498,221.6053574048253
5984,221.6096453659233
319,221.61662488858997
1826,221.66834799343877
1958,221.68705448861272
1924,221.69289235027205
209,221.70932566156463
6173,221.74931864595533
6960,221.7558721816368
3961,221.77059221060802
5387,221.77762970272306
791,221.81678098774412
5109,221.82900774628467
5078,221.83092879264856
2202,221.83983995193003
4980,221.84380994678813
6632,221.85497907602277
6346,221.86330255883257
1416,221.8693915248428
68,221.8870901311384
4321,221.887523225535
6727,221.92147263288052
5087,221.94004566580875
1007,221.94683915870013
2528,221.964733850775
6427,221.96547434779833
2372,221.9798628807467
1853,221.98381404943896
6333,221.98728415790765
5306,222.0142931494677
5368,222.01755286607073
2269,222.04386148215144
7556,222.04962904693178
4735,222.0515318987942
800,222.08406055271203
6212,222.0867259926504
3000,222.092091431203
821,222.09409648145095
4930,222.09765854642848
3550,222.10959450960533
1009,222.14794570441362
7725,222.1719863166285
7414,222.185491714255
4563,222.19582145425716
6560,222.22215071635418
3535,222.22345146952938
2318,222.24423474454906
1789,222.26425626919635
5525,222.27123490625692
5353,222.27949035319068
5659,222.29364954510828
4057,222.30443423300045
5867,222.31506283586282
929,222.33160277496984
28,222.3564124598228
7833,222.3595859655782
2117,222.370018851679
5028,222.39899491387385
5908,222.4390013265416
4984,222.4472600005415
5975,222.47412579683652
1075,222.5069768944683
3379,222.51049129687905
5118,222.54211077399253
201,222.54988042772504
4676,222.59173831990537
7294,222.60477596675352
667,222.6065926005838
6113,222.6127860675044
5903,222.61915268668878
5981,222.62797554811524
2781,222.64085877532528
767,222.65284804651358
1861,222.66318091279103
2711,222.66601860684986
3695,222.6801451278274
5983,222.68107000667035
6507,222.72167030738578
4675,222.72723876947646
5271,222.73052829063175
3682,222.77066380677888
476,222.77116789677098
2602,222.7736566098357
1082,222.80035100939102
6419,222.81048120910114
6997,222.82589555786566
596,222.8289032791679
5475,222.83848122759946
749,222.87505784137136
3443,222.8865274739274
4241,222.900493780365
3316,222.9341385040668
5966,222.95427218292085
1464,222.95785631099352
1096,222.9601097466095
176,222.9740366498841
4372,222.99301541661058
2204,223.04142464635441
4154,223.04998110725776
5034,223.0599450577998
591,223.07662053806973
139,223.1403935304492
1546,223.14277348570587
4441,223.15670660670116
646,223.16115364009028
5792,223.16430599287327
2459,223.16574724238913
5191,223.1672096899378
5196,223.20507662027046
5459,223.2094754830641
3698,223.26641752715688
6381,223.27392386401897
4102,223.2767307358798
168,223.30026232006023
6150,223.30982709080712
5339,223.3187945790373
813,223.32217297592328
6145,223.32864506918648
2419,223.33981660049645
1995,223.34235431496472
137,223.3448391756906
1650,223.40570114099214
1406,223.4251811145435
4802,223.42754265630776
4560,223.44339175639604
2292,223.45799328390183
2519,223.48207193996365
3430,223.51265549057925
1215,223.53096399757544
6349,223.58261918083932
6587,223.59997798379823
2306,223.60689126387228
7371,223.60985836562853
3812,223.65453563965556
7548,223.65515452969285
5128,223.67963796974135
4823,223.70090511623403
1094,223.72705506468134
5144,223.74791993945863
4558,223.760861404844
5043,223.7636744638285
1737,223.76656856524258
3610,223.76964305101356
1074,223.79051017202536
7394,223.79243403616488
6146,223.80207357278366
4074,223.82142806169122
765,223.83189373959448
6840,223.84157683409032
2624,223.84446860727772
6289,223.84903934396445
2063,223.8751364939863
4005,223.87671537912175
3916,223.9076560364442
202,223.93485976459695
1628,223.95623505869642
2304,223.96024362339523
6098,223.97403331125744
947,223.97650429849818
3249,223.98741512891777
3294,223.9904739097317
4595,224.03017770700305
5342,224.03848433617935
5524,224.04153945864178
2879,224.12820809683174
1976,224.13394104198872
3765,224.14306220892965
7600,224.15106076243308
245,224.20531765848457
2643,224.22493827054396
1031,224.23413413896765
639,224.23798980717254
4286,224.24217609702222
1842,224.25622813001021
4170,224.25908011864254
1763,224.28012732145785
2635,224.29747841334282
533,224.30698638832305
6870,224.3077051814291
6355,224.31423929198317
4915,224.3560138128916
6414,224.3576873585501
5740,224.37518779865258
6517,224.38272366316727
6491,224.40477721794653
3111,224.45143000948948
1732,224.46906368055505
7734,224.47611301165398
5244,224.5366215207744
2504,224.54244168681223
7973,224.55203793940964
1432,224.56406395963478
205,224.5663522768794
4318,224.57782168300818
3809,224.5779532769161
481,224.58285695682113
7373,224.59351586185426
5219,224.61978898077516
7784,224.62506484986994
4054,224.6279593637224
5599,224.6446799285831
4304,224.6464740288571
6703,224.65659382967894
2243,224.65786328251326
7459,224.701745264448
2310,224.73609669047636
1611,224.7452652085557
2893,224.7453972533669
230,224.76851017464938
2373,224.7728402678091
7439,224.78555217012087
2355,224.78917422627734
200,224.80279112730247
7815,224.81299557908872
957,224.81730478109463
227,224.83301941359983
5448,224.8539680792003
5152,224.8716729125679
142,224.87266031425784
7794,224.8742336892749
4620,224.8978592473509
109,224.9012166338692
1322,224.90763895055716
1537,224.9197544452712
6592,224.92764645893425
6284,224.96233945260977
2617,224.96436975228525
239,224.96441784185362
3859,224.96828784557704
1041,224.97041612798617
3539,224.9786771072386
3476,224.9796157083138
840,224.98579943588447
4974,225.00629973893763
95,225.01038269816684
7702,225.01992686479585
7084,225.02665491054577
5011,225.09922083761856
6385,225.11419725696953
6723,225.1492133220428
6563,225.16683732145384
4483,225.20694784596503
1820,225.22420554441584
1563,225.24131802318144
5920,225.26701102516972
391,225.2975750039381
5126,225.31281220080504
5181,225.3283373277593
7983,225.33113440399444
6963,225.33476091656502
7504,225.33809990035974
7184,225.3386318281131
2067,225.34138015156353
1173,225.3552626742915
3824,225.36544137881194
2708,225.403772319958
6538,225.42316880718764
5371,225.4245058678074
2853,225.43183630975375
7006,225.46279989438378
6058,225.4632441775288
7186,225.47296606820794
5972,225.4790672317209
5197,225.48256683780164
5352,225.4974589951198
5336,225.49833535046918
5699,225.50751397519122
5565,225.50987244082606
3981,225.5328215760622
7217,225.5365745859804
875,225.54015552851854
1494,225.57259356580593
1693,225.59657433351828
7157,225.59834673725902
760,225.61232508518694
7124,225.6138267751878
4856,225.6255762446981
5907,225.6388757221554
2152,225.6485150822605
5476,225.651179011884
5643,225.6526979350325
3785,225.66328452854214
6770,225.66724186958797
7222,225.68326588504436
1931,225.68482516541775
5924,225.69574983443732
4876,225.6991670509333
4213,225.72789366878555
3453,225.75074974652355
7147,225.76090416914226
452,225.7866032075953
7962,225.7922304723185
2670,225.81571696894756
1706,225.8183610221757
686,225.81848540581117
2704,225.82058271618496
5264,225.8206376396881
3541,225.8360491448704
4700,225.83948719604186
3160,225.89322171777397
2184,225.9053444819349
7778,225.93217597518816
1437,225.96441040140533
3408,225.97104666183253
6389,225.98336066307604
1632,225.99612643616172
4182,226.01593308076866
2313,226.03492589939682
4840,226.07189612882516
1634,226.0727641736598
3439,226.09526655331675
581,226.1025460066678
30,226.10456638031636
4351,226.11049758639794
1864,226.1305454831149
4429,226.13450958559736
453,226.13741733689682
2912,226.14557577300945
6318,226.1475668607594
7929,226.1693038357598
6924,226.1840217853702
6108,226.1897458919154
2596,226.1962408353033
247,226.19630063882525
2436,226.23225668669747
4855,226.2487479625777
5607,226.2517092565547
2911,226.28570719546357
6464,226.30775605792994
3797,226.32086874706926
318,226.33128064494161
3036,226.3353599408219
6808,226.35376190135335
589,226.3597765083713
2207,226.3728074785193
396,226.37304526317618
934,226.37496376128726
5502,226.4298582712441
4976,226.4375520884243
6459,226.45113348125707
1867,226.45762086861535
2257,226.46496385495988
1739,226.46947080637943
2047,226.52948386722915
3594,226.53421977084014
5559,226.54303031973882
7241,226.54409367558668
1939,226.56370506854887
6916,226.57932541726345
4298,226.5912454221979
1011,226.59963176779755
3571,226.61319410157697
1991,226.6206448606914
1338,226.63962822440982
4349,226.6772253766629
4794,226.6882393881868
4430,226.69906727137408
1808,226.71756267022863
2084,226.77720673801
281,226.78896919014832
7855,226.79456188223637
2579,226.80475738993496
4887,226.81746489091728
5217,226.82454871765665
7064,226.82816229702263
5402,226.83227943429554
2381,226.8391569900898
504,226.8393420471223
622,226.8466813075865
2672,226.84985732742632
681,226.85968053979593
66,226.86893126517097
2584,226.86966240606537
5998,226.8757822369656
4149,226.90904698369897
2716,226.93225540888957
1453,226.9496806254027
3130,226.95624876277031
3454,226.96123844518104
3948,226.9922271407235
1085,226.99501701723258
1429,226.99713126813418
972,227.03679065781614
3828,227.05888855252897
6206,227.06110042048755
6328,227.06231315968807
497,227.06734442774845
4465,227.07484801703433
2524,227.07735905284358
4846,227.07806399370057
3093,227.08231118915705
7162,227.1059562265277
7693,227.1084543801627
2032,227.12217074767784
6428,227.1232255499026
7375,227.13619462462913
1177,227.1442105051848
6003,227.15260109270324
6778,227.16976216241923
7484,227.17832964607103
1052,227.18965981667046
1645,227.21240516425473
3758,227.24016534623706
1146,227.24047490101617
5752,227.24598860180572
278,227.2492818548396
3580,227.26824844185003
1813,227.2753965544914
6897,227.30825895588396
2993,227.32172146105972
185,227.3257029562521
7547,227.32980015904388
3434,227.33705851820272
1539,227.33829667163275
5414,227.36056486776945
5784,227.37342078200902
999,227.38040551751504
7513,227.38752520289913
3218,227.3956085695826
1294,227.40127256659815
624,227.41373588431068
4817,227.4348275190535
3496,227.4547204790626
530,227.46579812276207
6138,227.48724798012552
5082,227.50723677226327
5031,227.53211550242682
7763,227.5411356550883
415,227.5417844617797
6377,227.55246373166304
7820,227.56694623045954
3299,227.60931101410904
6189,227.62386154353123
6501,227.62754857895163
2284,227.62855370587036
899,227.6465829721689
1600,227.64735519531425
871,227.64751558649593
2037,227.68907314718024
7052,227.69322001531438
7305,227.69769347186153
2532,227.69855310001168
1639,227.70645186876683
2349,227.71726361020976
7669,227.7265630757157
6557,227.7293077968454
4505,227.7524135637796
7773,227.77885211480302
5119,227.78506672149828
6576,227.79900594153483
2200,227.80320477498432
3564,227.80776782498353
4234,227.82084503253972
7286,227.8295692259445
400,227.8317208678782
217,227.83852788192718
7503,227.8494864247607
3612,227.8529400652831
817,227.8730693268818
2401,227.8816469094813
6012,227.88424427947976
1603,227.89208741482872
6725,227.89634557456148
1586,227.91317307829405
1597,227.91718313351407
2418,227.93237749762127
7832,227.96993388731883
6139,227.97121386487837
4039,227.98135543114938
5508,227.9872033218445
7682,228.00876800127418
721,228.00967982787003
6522,228.03036238272296
6474,228.03221821574593
1360,228.04080719271641
715,228.05365897419765
2867,228.0595232398304
5841,228.0765500522664
2800,228.07730680815646
213,228.07781878304255
3544,228.11184398317027
2162,228.11659069218024
179,228.13218551823272
7426,228.13376282019843
5861,228.15226680748492
4848,228.1536737032347
755,228.153754651689
4760,228.16777300579
2722,228.20196249928586
3954,228.214479381583
138,228.2168548808953
1835,228.21989815819225
2227,228.23376248215
4627,228.24624654395473
2767,228.2648705838097
5829,228.26629575640868
2468,228.269353118753
7970,228.29335101051157
4326,228.30068587593652
2058,228.3055804940811
3509,228.33308563109205
6893,228.35793783787508
446,228.36080640892345
1793,228.38070967700492
7136,228.38319640249034
1257,228.38666408974032
2940,228.38881325808424
914,228.41217270607726
758,228.42417943842236
7642,228.43067692740715
7165,228.4500353005953
3484,228.45045366618567
4607,228.4668478465351
3600,228.49797212545377
1249,228.50987772067228
1276,228.51245858021844
1411,228.5315781691931
4252,228.54314362485866
792,228.551665345662
2957,228.55370675179216
7104,228.5569099661163
7023,228.56625040911536
3371,228.58785289900467
5150,228.5905214103916
6862,228.5997107772636
2186,228.60310510802552
4601,228.6080652119754
4480,228.6513401073386
4072,228.65848278917287
575,228.65921839655476
3998,228.69426378469842
786,228.69665802954725
7021,228.70801277401802
7607,228.70846040904343
153,228.7163314332343
4870,228.72594753719736
7389,228.7381561482251
5159,228.7404188916918
3049,228.77132396801497
354,228.77656709154743
7808,228.7794310241397
4699,228.79006172501096
5948,228.79893889873574
1308,228.80049602725728
6525,228.8052939134412
2569,228.80815868945027
7522,228.81529823308938
6480,228.81784521650624
7004,228.82192642825115
1330,228.83221104172492
1581,228.83475785344373
2128,228.8388527047683
2165,228.86447700541746
3500,228.91718602615208
5527,228.9293155847895
1361,228.93390032284316
471,228.9492113672071
6352,228.9624648171122
7262,228.97789163498095
2116,228.9844679896452
5396,228.99786604807647
1319,228.9980547247385
922,229.00007521176767
5019,229.01334016208006
3722,229.02348233891564
1064,229.02953358954034
3083,229.0296845649931
6905,229.03859688011548
3656,229.04992361842406
7612,229.05054117321993
4738,229.05509552270976
1798,229.06273594310952
3988,229.08185367350794
6885,229.0867974097114
6483,229.09898410652104
6975,229.11118881478876
6784,229.13927617252818
189,229.15038205293413
1771,229.15975205095393
705,229.16951738934887
7427,229.1774945132173
5953,229.20671070654166
7050,229.22818187490824
5103,229.23189804827788
5869,229.23736275376135
725,229.24097531436632
5382,229.25136579827074
6978,229.2557673595704
1690,229.25894162687004
7041,229.2703490897828
508,229.2908033954923
5623,229.29806730041227
1636,229.30268570415433
7499,229.3187528267074
2267,229.3215377383799
1377,229.3233191345384
7280,229.3242719723603
3582,229.32662797644508
448,229.33231923648597
1274,229.34505689678042
292,229.36636448478598
4006,229.37707331563266
92,229.41115174560068
1027,229.43113508784248
3086,229.43613560119988
3804,229.43982705683123
3832,229.4597938515029
111,229.464878569077
2082,229.47632922358002
2369,229.4834191958024
4077,229.50980185456166
1505,229.5099030786097
4723,229.54546169550215
5631,229.54744576629457
6335,229.55438991296458
7984,229.5788441891113
1238,229.5856728697512
2580,229.5876361927216
2590,229.59299004314056
619,229.59583928596786
2513,229.5982468911108
2142,229.59884988999679
455,229.59892409888116
1099,229.63281455628302
7601,229.64124105752128
6152,229.64754573207293
1509,229.6501592892188
2287,229.65756671560484
3204,229.6655455906583
1441,229.68775128000217
5877,229.69804113230182
6232,229.70802470319373
7450,229.719974770407
1021,229.73881481229725
5488,229.73887971487002
6988,229.75458668550854
3800,229.76269097459195
3196,229.77923547108998
1912,229.7844744885373
5963,229.78842736714165
6976,229.78999877470412
564,229.79182468044672
4086,229.81409667431564
7110,229.85021381949187
7594,229.8627685925619
3700,229.86460978582832
1221,229.8721162994453
5618,229.8922045685186
7072,229.8934767031249
2059,229.89817425870604
43,229.9132951238968
2904,229.93735938412215
214,229.93869172033
5780,229.94649521616057
6594,229.9502084201056
898,229.9593438130204
2758,230.01184900261183
6366,230.03435931783739
3089,230.0450334401676
1663,230.0562494628218
4157,230.06304210915374
7839,230.06554538823497
1759,230.07078207146617
7183,230.07349497717965
2168,230.0755927598959
6088,230.08897625497949
5165,230.09465183224592
5702,230.09606654426176
5471,230.0984408155831
6679,230.10388512666498
7672,230.12243983873253
5462,230.12357702567178
4983,230.13178702044246
3396,230.13692874371267
370,230.13697262557577
7354,230.15154581188605
3838,230.15697584450507
7163,230.16808709701928
6655,230.20286603771478
4133,230.20611292451073
7685,230.2066245902252
6451,230.20829433107386
3075,230.2182382370982
1231,230.23831565032688
3767,230.23860776233929
5796,230.27024476831144
5383,230.33012466987202
4144,230.33540559511047
2899,230.35468623317573
5934,230.37081551698213
3905,230.37309746286402
2715,230.37504436397208
5911,230.37692087599558
7719,230.38827854801426
7608,230.3918604760716
5589,230.4104722802086
3381,230.41454240174468
2611,230.4346199908908
18,230.43716765949256
7841,230.44488953169082
6647,230.44698416755762
5704,230.45581464248744
6075,230.4631709598977
4002,230.46418406999769
104,230.4850542006634
975,230.50166689638823
4139,230.514489156586
1916,230.51615031791735
2571,230.53307869661973
1913,230.55068560715097
5202,230.55237163297446
5247,230.55719987978188
736,230.56270581937255
2368,230.57004663240767
3951,230.57570181853086
1648,230.57595718168767
7745,230.57837360119646
6660,230.58017426930726
23,230.5874458946584
6410,230.5972762282297
4589,230.60370415268383
5064,230.60839123445157
6216,230.6138189061948
1500,230.62617310475125
1272,230.626655769316
6671,230.63648053011053
6460,230.63916134495472
5283,230.64154187740402
1267,230.64515815404235
6945,230.64884091816
3022,230.6593825373244
3435,230.66242163415703
2198,230.67459966013803
5633,230.70284466524606
2493,230.72434377961554
2323,230.7250782257141
557,230.73036855998987
670,230.73275958368382
5685,230.73436169615914
7816,230.7455750233919
1642,230.75113782032014
956,230.75640460495038
220,230.768070085873
7173,230.77244535375976
3028,230.77401525635605
409,230.78530019869697
5200,230.81196621993962
1495,230.8138841504912
4629,230.81537397430787
5473,230.82424075111786
1350,230.83046737907773
383,230.84489494106083
6118,230.8708035839164
6677,230.88085907262735
4396,230.8863148263867
4592,230.88863503544664
5004,230.89482087147616
434,230.89608822032272
7471,230.89901479707265
691,230.90092324513836
7118,230.90168097631624
5941,230.92090512115158
2921,230.93687048638367
1006,230.94611739693943
2917,230.95698002037332
3557,230.97075273646442
2900,231.01208966623483
4776,231.01214988963952
5797,231.01453613653436
751,231.0152265464821
3542,231.02390940589922
294,231.029700826976
2955,231.03314996678418
1410,231.03423815855243
1762,231.0351285903762
2755,231.0660138062354
1536,231.0673154994564
1218,231.07588791312224
4619,231.07714689482998
880,231.08803390077463
7292,231.09039460453297
6670,231.09729395540091
3197,231.0993786345835
6134,231.10560734252303
186,231.11061195352963
3026,231.11412019464404
7936,231.13437447959257
4127,231.1368075142872
6073,231.14095252028696
