Frame,Temperature
532,223.1119269905049
3392,223.1312204973025
2834,223.13265364399544
883,223.1478245028466
139,223.17065297742343
43,223.17975551135544
7855,223.20045567018332
1295,223.2070093217371
1021,223.2077336082602
3343,223.24227728067035
91,223.24402989793515
6497,223.2449036690075
7302,223.25182809604132
5837,223.27832055561993
138,223.28565537461313
1005,223.2856803644716
6081,223.29078245597088
7495,223.31890482863216
6606,223.32655251603418
5858,223.35273732699858
5147,223.36514201924294
2552,223.37504016267513
3486,223.38233650278653
2153,223.39724412407074
7575,223.41219168994675
2221,223.42101972266514
6688,223.45744766519329
4167,223.4638811263711
4805,223.48116152259047
4260,223.49065072807838
4635,223.49694229233555
6288,223.51773998683
4581,223.52168266987562
3758,223.53825718367978
5933,223.54733814760223
3742,223.54762800506975
7605,223.55471414376834
1104,223.55627233319075
1042,223.56296616170346
1491,223.59024253754336
449,223.59734276757936
3702,223.60332746322408
1648,223.6050802503048
1774,223.61476319395808
6712,223.63594357592237
308,223.6522050382153
2445,223.65581346708112
3005,223.66049830226046
127,223.6897957582621
4898,223.69860481447256
2100,223.70939849447026
7970,223.72771371024177
4956,223.75781805653003
3200,223.75878330778716
254,223.76495157667154
2283,223.7785437882295
1653,223.792891393299
6676,223.88343748125342
947,223.88674062975522
7072,223.9082878899252
3095,223.94534552797077
6395,223.95946484612358
2732,223.99669942500964
3670,224.00373628177854
3108,224.00602577987576
2054,224.0290565939426
6209,224.03993158878137
6957,224.04136938873268
6543,224.06024019464155
2315,224.0737143139521
7109,224.0836999893517
2687,224.08398860276714
7738,224.08766425103602
1487,224.08798533764207
2116,224.10699829870464
4527,224.11182335593907
7710,224.12064801590114
3643,224.126486261009
6573,224.14761336692854
4920,224.15677792875005
3858,224.1678817870664
6567,224.18046524682657
1136,224.18284199855552
7725,224.21767787344234
3725,224.25572642206654
1689,224.25866510201493
4363,224.28209248890548
4330,224.29516437726753
3011,224.29522850370495
4803,224.31579876936075
2192,224.33259708345255
1484,224.33894627884928
5015,224.34462068900044
2995,224.34890480371791
5358,224.35020130801462
3391,224.35586552809374
7250,224.35845648055562
6162,224.3638170212194
7620,224.37500414602547
4302,224.37575077457652
6256,224.39880638812025
4030,224.40722715544334
862,224.40791131785062
771,224.43925809550856
3427,224.44055625117204
3053,224.443451473892
7945,224.46220727321455
3894,224.47536682355815
3155,224.4780987711619
5899,224.48261359926946
6928,224.49506140462262
3727,224.51665764482127
4494,224.52278719900153
3661,224.5395283446453
3224,224.54448132730997
5794,224.55971876433952
6144,224.5601973139355
2452,224.5661432556195
576,224.5741556463755
325,224.57960652219205
2513,224.59451621773937
4908,224.61142758121335
299,224.6152843462468
3583,224.63905152742115
727,224.6395564211312
7140,224.6537987714413
6215,224.65913468355197
587,224.66675183744476
4556,224.67682201530565
1936,224.69539554301306
1329,224.71993215421864
2530,224.72305004831725
7914,224.74880684384593
2205,224.75088712240245
428,224.75689786728645
396,224.76170314176844
1144,224.76456666881194
1284,224.8140786534039
1254,224.8212439278365
982,224.86335695874206
2610,224.8913255976971
4403,224.89776784861087
887,224.90177381554028
5547,224.93274358261618
5975,224.9356806269
1750,224.93800637565667
1057,224.94230001780411
3152,224.94253168076327
7775,224.95057106689416
2065,224.95460549099963
4028,224.96289663035506
2374,224.9783355846595
2983,224.98227478507954
4850,224.984942371927
7553,224.98504132524513
686,224.99254204114672
2079,224.99530946377828
320,225.00357398441173
3590,225.00838198188828
6318,225.00920173166867
4758,225.0129430925046
7161,225.02238396291546
3735,225.04250169475696
1872,225.04790410216523
2033,225.07129378794926
1942,225.0777956794661
4021,225.086993173023
2605,225.0901334300519
2486,225.11954140879598
1917,225.13342573451445
7065,225.1360880589463
1472,225.16932585947973
7129,225.1951090459966
2617,225.1977253324394
2434,225.20284542753777
6636,225.2197640248258
7964,225.235784701292
2810,225.2515940983838
7935,225.2577028153336
7776,225.25802890231353
961,225.27142391671896
324,225.2955207306486
4495,225.29671515638165
6088,225.3293501393177
6299,225.3415692440378
1636,225.34671273850202
65,225.35978959814517
5564,225.35991803048032
1592,225.38188145163187
1870,225.38353479862235
7442,225.4103503007472
5688,225.41511891378298
4842,225.42877109448168
5300,225.43185692095182
2749,225.43732355204705
6787,225.4482712454048
4933,225.46729507873715
3797,225.50430628630482
3443,225.51754266004255
7676,225.53469147822042
7170,225.56622058982123
7583,225.59735201415742
5516,225.61089832039437
6325,225.62560996254396
900,225.62735357820597
7576,225.62863418153339
2314,225.6366745349234
2566,225.64991850189625
5369,225.66883315342312
1652,225.66973351780948
7498,225.71272757565
40,225.72795832999873
7803,225.73073071713895
31,225.73347853858945
298,225.73802176848918
3083,225.76108430374305
2477,225.78303604860366
5616,225.80870772513413
5179,225.82937711645144
6625,225.82957130115528
4506,225.83322413760789
6779,225.8487182923221
7285,225.8568625821027
873,225.85937274403514
3220,225.86056530148255
1957,225.87176440751503
5653,225.90996452009807
1584,225.947975114279
5100,225.9588961607007
6257,225.96018573344043
4534,225.9692202966212
3768,225.97023009039395
5866,226.02114449031225
1064,226.02284497709863
1083,226.04321822433312
6740,226.05137486653916
6841,226.06303928060007
6879,226.08779374353193
4845,226.0926250965314
783,226.09599750819
6260,226.09607692321126
1344,226.1161163707675
6777,226.137720786525
7151,226.1426581570934
256,226.14908843368175
6892,226.15777729043774
385,226.19533281490627
3146,226.19590734385224
3884,226.21968231181867
211,226.2240766337919
364,226.23001289544612
1313,226.23445832169168
7745,226.24353618742322
280,226.26534885138597
130,226.27024902531141
2878,226.27707158793555
4170,226.30424344285487
6987,226.30877068031006
2883,226.36027240501537
6228,226.40000332282858
441,226.40707095596153
7510,226.41558500928733
3423,226.41884097268036
3848,226.42035661363695
4762,226.4238553443463
4951,226.44199233403214
6468,226.44671807941037
3119,226.45102398939594
4047,226.48553415059473
6054,226.4932557387985
1457,226.49652565611945
1434,226.5129750578574
7366,226.51935865176208
109,226.54828303649637
7306,226.55881628234502
5819,226.55883458314244
495,226.56524001717395
6148,226.5679807662356
3534,226.57283291552397
7664,226.5973035517902
3115,226.5988592541091
5556,226.60825445024685
1417,226.61233999707133
6887,226.61836890380692
113,226.63285402985096
4652,226.63950590689322
4641,226.64386543005904
6414,226.6466063638162
3933,226.6605902634102
5890,226.6619380867565
1904,226.67092236336114
461,226.69369927598427
3792,226.698294624952
3301,226.71553181217618
5128,226.76196098639724
4094,226.76676479330644
6794,226.77042829489739
5752,226.77186103489248
330,226.77621236116778
7764,226.7856287723155
7497,226.78777956987662
7617,226.8217729305462
7127,226.89666400632794
3510,226.89883277413588
1951,226.91218810213033
5045,226.9184276536696
903,226.93928155039075
1946,226.94587916778113
2073,226.94814531266172
4420,226.97323306561603
1842,226.97472269981904
6922,226.98110573807799
2785,226.99213836331919
4753,226.9939924621061
4493,227.00350952664687
2651,227.0046705605053
5743,227.01209637338465
7714,227.0319596852682
4124,227.03272348729277
4093,227.03288704622852
3198,227.05703335100057
740,227.11063763238664
2843,227.11728366106908
458,227.14188729085453
6674,227.1452706269612
2648,227.14586292656375
3958,227.15543238359865
2140,227.16507800750605
2355,227.17723164775
6951,227.18348173141618
3428,227.19373462714938
7073,227.19831073769075
6709,227.19846212451128
2623,227.19899865862692
4059,227.21237203724405
7406,227.22032031992396
6379,227.2229904983748
2787,227.22456265392654
2132,227.22977409886843
7607,227.25659016210759
2440,227.26324370621253
1455,227.26756643000783
7499,227.26834314791122
1024,227.28593963506006
404,227.2886528266582
1994,227.30917452798707
513,227.32666506266085
7221,227.33962149339416
219,227.34391524164744
7627,227.35202182386521
5962,227.35289668091437
7835,227.35943595141174
1296,227.37013489497218
227,227.37210115116815
6658,227.37330770742727
1676,227.4173997402374
4455,227.41787635169442
4438,227.42604531957542
2371,227.43007807497034
7635,227.43908780878695
6482,227.44223108662638
5660,227.44430293874828
3577,227.4720115952871
2337,227.4941706686241
1376,227.50200565370167
678,227.5078063950293
7331,227.51757774311156
2118,227.5217417573284
3547,227.54560395204112
3794,227.5553960509797
4918,227.582875822342
3536,227.5899753196898
2193,227.60040734993223
6588,227.6006487613335
729,227.63194671813972
6465,227.63658973636058
2953,227.67590740339884
5108,227.68492332355498
1599,227.69032670729334
4994,227.7137577900672
5766,227.71807716622433
1205,227.73045092563345
171,227.73695988705816
2594,227.7468473911443
2487,227.75601519137635
3966,227.76566175011962
34,227.77424029699378
7509,227.79603491327578
6421,227.79924034858377
5021,227.8001175431254
4707,227.83869896993968
7857,227.8429702256843
5438,227.847668191501
234,227.85033866502133
1710,227.85214224940944
3375,227.85911207087094
4839,227.8860845014804
3687,227.90007480554786
5026,227.90542610706612
3320,227.9058372676973
3004,227.92142489121446
5175,227.92625861199213
7394,227.93862041369746
3576,227.9439670079597
2208,227.94981736432646
4373,227.95470785179657
5994,227.97688596166338
2782,227.9799262120105
7101,227.9843710434767
478,228.0083341826152
5433,228.01288885715724
3870,228.04512577673728
3166,228.05391376757933
7304,228.0732581482526
3494,228.08168452688736
2638,228.08588037507914
6947,228.09356713037246
5511,228.10967982907434
4107,228.12316259030973
1048,228.12702281242784
2281,228.13454128387306
1943,228.1346289373022
2191,228.14419341402967
750,228.15529290997355
4815,228.17074107456313
3007,228.19136933566017
4637,228.19708948407242
595,228.19909013833595
7439,228.22460584903203
1431,228.22781020428383
4545,228.22844052913814
6644,228.2342944153316
1933,228.23798669739958
549,228.23969447367392
2223,228.2520295816865
1170,228.2682449010529
2494,228.27910405275105
1808,228.28276164039144
4377,228.32028583392287
7634,228.3557681214552
6467,228.398988357448
4426,228.4053050348247
2057,228.44842470424413
6174,228.45001656898253
2505,228.4505262411771
3456,228.452708106709
3336,228.45752170903918
7593,228.48247308121083
1769,228.48902094410818
6704,228.4968027849497
1026,228.5093601493773
3881,228.51588198173607
2256,228.5199118852443
3189,228.54331551877274
6226,228.5523297001236
3366,228.56422627430715
7706,228.57555682836875
3663,228.58541497323256
4703,228.58753011842737
2382,228.59054941943418
3924,228.59103668265547
6618,228.62327603970587
3296,228.63676177556772
6034,228.6404715508519
776,228.6591529349129
6553,228.6609309549651
5129,228.6771648462095
2006,228.67883684846342
5920,228.69129861416548
5090,228.69768456421158
2886,228.70911968539838
6956,228.72143828528286
3488,228.72273259606703
7182,228.7257977071614
1102,228.72956563676112
879,228.73464756833636
5082,228.73950887814166
2495,228.74067274553684
5054,228.75202989533304
6513,228.75262266988537
7214,228.75429412677556
3497,228.75562254592
6366,228.76594785320688
3277,228.76617610422002
1777,228.7723996405651
6188,228.77853329668898
7816,228.78763384953703
3851,228.81574145161528
2956,228.8167189587763
3287,228.82237785931676
80,228.84661227093167
3904,228.8489969015645
370,228.8507083912822
3603,228.85615537994883
820,228.8600719921507
3064,228.87089407489898
622,228.87241507779348
7531,228.87370966996545
5062,228.87387978077888
3357,228.90740346300547
853,228.91039586767715
7453,228.91048198665732
1685,228.91167515272306
2417,228.91460595397055
2240,228.9193164942998
169,228.92518960941698
1780,228.93092029736528
5891,228.9321400961844
4632,228.93271931603059
6822,228.94485895213066
1620,228.95043777498046
363,228.95260070639085
7288,228.9576417382829
3741,228.98195478140298
1381,228.99349741849292
399,229.01247425834703
3295,229.0265847358712
7269,229.04239378550884
4343,229.042461074906
3150,229.05639089003745
3982,229.07256490993927
6635,229.07929603204383
4058,229.08017661708317
7894,229.08172569297147
3992,229.0887214311687
143,229.10202650143574
2533,229.10319286378817
1684,229.13711219003216
5049,229.14046276362993
606,229.1583925294677
6300,229.18148588521206
3204,229.1818804987726
4146,229.1909549264189
5323,229.20058039279195
5460,229.22553753164667
7763,229.23111857050398
3276,229.23881234472083
6283,229.24048381487557
4137,229.2421513183469
5532,229.24364409958775
479,229.25572063073562
2943,229.26836933732818
1715,229.27073437956903
2926,229.27410174580194
3000,229.28812389412303
4016,229.29842181114273
4445,229.31799542119163
6902,229.32764095791623
270,229.32790884494574
6368,229.329204242999
5339,229.32965142996792
7943,229.33645988196008
6554,229.3384278752336
1575,229.33889215775787
1618,229.34641674942208
5845,229.38154125290544
7748,229.4019895523042
23,229.40649903257685
6966,229.41901270723875
630,229.4407201954192
1546,229.44555465536735
6206,229.45331455675498
3857,229.45481986397272
2553,229.45518217363383
2596,229.45589108329943
2345,229.45672802515742
2547,229.48016401036628
373,229.4852403229026
6889,229.48629691194887
931,229.49232593900007
4862,229.50153339513207
912,229.5048917671377
3107,229.52048408294732
6266,229.52095479544553
5201,229.5252143415047
2068,229.5346044700363
518,229.5446822613846
6167,229.554656134069
6040,229.5572776154276
63,229.56017641434823
3922,229.56418407691328
1053,229.5805749877496
583,229.5808335282844
2930,229.60390343859763
7428,229.60919926139567
941,229.61057011757723
7235,229.61160591576763
7147,229.63015476886017
414,229.63283453464007
4607,229.6352754653785
326,229.66111341424948
4205,229.66350839383728
1153,229.66664753621532
1633,229.67137912380562
3826,229.67304129002628
7472,229.67975060031802
146,229.68997988072985
2817,229.6998813389537
3371,229.71057973038268
45,229.7198334692285
4122,229.7214288914733
4537,229.75688782953264
3370,229.78236147338174
2412,229.8064973354691
558,229.820107649134
2024,229.8212668475579
4129,229.8243469047716
6746,229.83744027279326
1579,229.85301661845259
1990,229.863237309774
3828,229.88118289496379
3197,229.90197187635997
3798,229.90280241683004
2893,229.90343944103884
3691,229.90662209391823
1512,229.92145842828998
918,229.92146139232221
3178,229.93836517991554
6039,229.95339898241693
5422,229.95412928721353
2985,229.95775246412927
646,229.96551813808654
7868,229.96780298272992
5591,229.9711962445205
470,229.98711714394287
6393,229.9871523279078
1836,230.00113195960418
7473,230.02890621245157
6949,230.0289742774273
7069,230.05430081759314
5632,230.0718053992132
5274,230.0800823009405
7526,230.0846265921047
5443,230.08496336286274
2767,230.08728347253918
7587,230.10533301077763
3563,230.1071586706315
5911,230.13195332969474
2772,230.1341758315841
7226,230.1460458996706
597,230.15720202948486
4244,230.16560321710415
789,230.17400306619462
2364,230.1750580130555
2606,230.2015916368294
6756,230.20498395433867
6729,230.21609370345652
7126,230.22042465131705
5621,230.2215632888097
1495,230.22883857507742
5521,230.23955665927235
7298,230.2403965100762
7139,230.24156450663625
3632,230.24199515848198
7615,230.25111742526693
943,230.26225078549325
247,230.2836189059743
4987,230.2878999888602
5389,230.30458786219177
6583,230.3050792381079
7134,230.30779707267476
582,230.3118125537316
3650,230.3137170010972
6673,230.3179797572305
4763,230.32210547095946
562,230.32838637390344
4246,230.33751743694418
3347,230.34133884637924
246,230.3432295721388
710,230.34576753053753
272,230.35067594827763
5541,230.3513998219562
3425,230.361645458111
1282,230.36556780502835
1524,230.38283391813908
5000,230.39377561292343
2263,230.41244348957503
1373,230.44563974099424
7312,230.47499465862944
550,230.50283375664398
3229,230.5063295488844
2832,230.51200949226356
3752,230.51299772986138
1838,230.5208840533593
4425,230.52142848103725
3770,230.53493508771015
2050,230.54383264411462
2915,230.54635695867515
7742,230.5696546650892
