#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
518000,-727559.842243203,139706.625,-587853.217243203,299.8553586291254,543.5311225571946,1.0262379564767539,133
519000,-727393.925669889,140549.796875,-586844.128794889,301.66507670773564,541.9828357799938,1.0291696187977344,133
520000,-725138.3438769588,139174.890625,-585963.4532519588,298.71408560996076,554.0685946241089,1.0067206008545364,133
521000,-724314.1184479035,140647.875,-583666.2434479035,301.87558391414444,555.5736968039582,1.0039932986450149,133
522000,-722208.2902330998,140590.703125,-581617.5871080998,301.75287467911977,561.7401644956985,0.9929720247000117,133
523000,-724914.4000517679,141209.375,-583705.0250517679,303.08074353968294,554.4058082856315,1.006108269715737,133
524000,-722826.1051451629,140578.1875,-582247.9176451629,301.72601212179404,556.8378477213693,1.0017140012611352,133
525000,-723264.4767655218,139806.28125,-583458.1955155218,300.0692529994417,552.9484504275047,1.008759981266539,133
526000,-725528.0314192884,140039.28125,-585488.7501692884,300.5693459518023,551.4612352424073,1.011480468340483,133
527000,-729621.529749441,141016.96875,-588604.560999441,302.6677778331802,537.7576669750607,1.0372558175362654,133
528000,-727545.5349238077,140914.3125,-586631.2224238077,302.4474444978121,539.0739364105146,1.0347231257529068,133
529000,-726611.0790425688,139850.34375,-586760.7352925688,300.1638252986408,547.1893085545299,1.019377132875806,133
530000,-728043.0756188715,139820.46875,-588222.6068688715,300.09970393833277,545.6787979657747,1.0221989026768024,133
531000,-727350.0573721612,139966.0,-587384.0573721612,300.41206081590025,552.5728564013065,1.0094456541483,133
532000,-728848.2851259764,140981.59375,-587866.6913759764,302.5918517036105,541.5883975291486,1.0299191619306998,133
533000,-725638.070135924,137688.8125,-587949.257635924,295.52448390622783,551.4808874131834,1.0114444239600624,133
534000,-725860.8384831576,140104.25,-585756.5884831576,300.70878978870644,547.9122513415409,1.0180321157792689,133
535000,-726679.8441788927,139096.171875,-587583.6723038927,298.5451298499022,548.3969638643773,1.0171323060653517,133
536000,-726077.4215790806,140381.34375,-585696.0778290806,301.3035221128188,551.0766321185499,1.0121863929345798,133
537000,-725978.4725635713,139423.09375,-586555.3788135713,299.24680935917263,547.5375819989363,1.0187287354015728,133
538000,-726234.894109142,140197.765625,-586037.128484142,300.9095044024323,549.4069563815395,1.0152624789614941,133
539000,-726993.5995121086,141474.78125,-585518.8182621086,303.6503907291141,549.0212089045862,1.0159758119500069,133
540000,-725289.0659728842,139939.40625,-585349.6597228842,300.35498207361763,545.8578751734937,1.021863554349792,133
541000,-728810.8764857324,140465.71875,-588345.1577357324,301.4846180049022,538.7277643875611,1.0353880111019027,133
542000,-724638.330886662,140369.375,-584268.955886662,301.277833325164,547.3446434938102,1.0190878363842422,133
543000,-723205.1279079719,139080.90625,-584124.2216579719,298.51236490794565,551.7186253839053,1.0110085881303714,133
544000,-726342.4661204303,139850.8125,-586491.6536204303,300.16483138693013,547.2473943530688,1.019268934398506,133
545000,-729114.9461584911,140227.3125,-588887.6336584911,300.97292150093773,542.742254893741,1.0277295778339883,133
546000,-727890.4616548782,140989.015625,-586901.4460298782,302.60778143485857,545.1677599074012,1.0231571078035768,133
547000,-728127.2501743045,139652.75,-588474.5001743045,299.73972554840253,546.5311660355515,1.0206046848906094,133
548000,-727929.8520363523,141519.59375,-586410.2582863523,303.7465727695762,540.1411746953111,1.032678667404419,133
549000,-726294.4140841179,139625.625,-586668.7890841179,299.6815065727254,548.4380609524198,1.017056087474941,133
550000,-725126.0358794918,139713.625,-585412.4108794918,299.8703828809131,552.0910432770734,1.0103266033509564,133
551000,-725419.3490146203,140593.125,-584826.2240146203,301.7580728019481,552.1092269672868,1.0102933282940068,133
552000,-726820.3781305598,141317.484375,-585502.8937555598,303.31278103548385,549.269845236272,1.015515913229632,133
553000,-727620.1701912964,140176.21875,-587443.9514412964,300.8632578773983,545.236075412484,1.023028911050371,133
554000,-727658.4438068112,140695.125,-586963.3188068112,301.9769976137111,544.3500843484162,1.0246940058111416,133
555000,-726649.0432436075,141182.78125,-585466.2619936075,303.0236647974004,544.7651863735736,1.0239132059957012,133
556000,-727097.9089462776,139973.8125,-587124.0964462776,300.4288289540561,548.686764214163,1.016595086439691,133
557000,-726998.867372903,139829.578125,-587169.289247903,300.11925558742246,544.3702684116545,1.024656012390462,133
558000,-725951.4185232902,140590.703125,-585360.7153982902,301.75287467911977,551.299465862194,1.011777269949397,133
559000,-725285.6188726574,139383.609375,-585902.0094976574,299.1620631889329,549.2481845782484,1.0155559620518795,133
560000,-724966.2441337984,139735.53125,-585230.7128837984,299.9174007403021,552.3329259412063,1.0098841519254027,133
561000,-726045.778758416,140474.53125,-585571.247508416,301.50353246474197,548.5611824323403,1.0168278149418815,133
562000,-726920.6361422101,140320.625,-586600.0111422101,301.1732001430714,545.9959316499128,1.0216051735203446,133
563000,-726968.7615933623,139778.5625,-587190.1990933623,300.00975964526464,546.5942222222285,1.020486945922802,133
564000,-725379.4219928766,139210.4375,-586168.9844928766,298.79038063856996,553.0596670254882,1.0085571263848916,133
565000,-726278.474956926,139443.65625,-586834.818706926,299.2909430987989,554.970095695284,1.0050852700374633,133
566000,-726982.6822396871,140314.5,-586668.1822396871,301.1600539227572,545.4350878108243,1.022655639433437,133
567000,-727150.1471985104,139410.59375,-587739.5534485104,299.2199803381233,541.2051246354665,1.0306485343617493,133
568000,-727214.7149994159,139422.4375,-587792.2774994159,299.2454008355676,543.3869027263315,1.0265103293730562,133
569000,-725533.191388309,139495.0,-586038.191388309,299.4011433027593,551.1580967878901,1.0120367853532128,133
570000,-724291.5817553326,139836.640625,-584454.9411303326,300.1344139843154,554.7398712529078,1.0055023938243515,133
571000,-725806.853009034,140338.828125,-585468.024884034,301.21226990497456,550.4382689844749,1.013360262039382,133
572000,-727721.3119645603,140974.40625,-586746.9057145603,302.5764250165071,547.2429098777753,1.019277286971506,133
573000,-725017.9774984587,139353.296875,-585664.6806234587,299.09700281288815,552.1621284195858,1.010196534288109,133
574000,-725583.3810219038,141125.71875,-584457.6622719038,302.9011903163099,548.8999861752311,1.0162001868160762,133
575000,-726874.9926187079,140512.546875,-586362.4457437079,301.5851262250084,543.2758847002973,1.0267200960011729,133
576000,-723173.2255227407,139754.4375,-583418.7880227407,299.95797963463934,553.3363545908746,1.0080528124833428,133
577000,-723794.0934844632,141148.921875,-582645.1716094632,302.95099168663285,552.9351021749522,1.008784333460751,133
578000,-726272.5650723036,140258.671875,-586013.8931973036,301.0402288074954,540.5597736608554,1.0318789811477307,133
579000,-728952.629713608,140019.09375,-588933.535963608,300.5260170828075,539.1543757199324,1.0345687499054268,133
580000,-727642.8775637839,139882.0625,-587760.8150637839,300.2319039395536,548.0074023665079,1.0178553539347255,133
581000,-724252.864961978,139353.40625,-584899.458711978,299.09723756682234,557.0033349633559,1.0014163892417403,133
582000,-727775.7762411861,141054.140625,-586721.6356161861,302.7475606345258,539.4000138429838,1.0340976162024746,133
583000,-728532.4594483133,140099.6875,-588432.7719483133,300.69899719602347,546.7149585541356,1.0202615819581218,133
584000,-727298.2399488343,139413.0625,-587885.1774488343,299.2252790697805,546.4143698944772,1.020822839271836,133
585000,-729601.0614485517,139718.921875,-589882.1395735517,299.88175167858276,540.9089313764063,1.031212901357061,133
586000,-729223.3566112369,139696.03125,-589527.3253612369,299.83262103378604,535.5968594873635,1.0414405137261105,133
587000,-728568.9481505184,139496.96875,-589071.9794005184,299.40536887357456,537.9613095700421,1.0368631694729475,133
588000,-727277.7643606979,141064.25,-586213.5143606979,302.7692586052995,541.8513550034597,1.0294193478413463,133
589000,-725676.7246982744,140530.4375,-585146.2871982744,301.6235252613854,547.7662786978051,1.0183034081992794,133
590000,-724738.0196223501,138755.3125,-585982.7071223501,297.8135359821617,551.1754091989424,1.0120049972934853,133
591000,-723766.3579492755,139330.21875,-584436.1391992755,299.0474697327757,551.4888527763775,1.0114298152836643,133
592000,-725858.3219441157,139235.546875,-586622.7750691157,298.8442734346029,543.9238680975056,1.0254969513391894,133
593000,-728499.2381160706,141072.390625,-587426.8474910706,302.78673100525793,535.252906206015,1.0421097429406971,133
594000,-727873.427396859,139708.59375,-588164.833646859,299.8595841999407,538.4555843420836,1.035911381950202,133
595000,-727841.9380243979,139343.890625,-588498.0473993979,299.0768139745485,543.1841561483485,1.0268934801961958,133
596000,-727563.3509732122,139681.140625,-587882.2103482122,299.800660962461,543.2791400226929,1.0267139439060964,133
597000,-726859.6112842355,140769.546875,-586090.0644092355,302.1367308977839,547.3705388372225,1.019039624747667,133
598000,-727105.8589226222,140114.46875,-586991.3901726222,300.7307225134144,542.5376131593313,1.0281172308892068,133
599000,-727307.9317342872,139749.65625,-587558.2754842872,299.94771753408793,545.6052172780084,1.0223367571105781,133
600000,-726404.7107377509,139903.625,-586501.0857377509,300.2781840008638,547.7640668877647,1.0183075199945553,133
601000,-727344.6404582877,140212.03125,-587132.6092082877,300.9401230227048,543.4715380884558,1.0263504699004584,133
602000,-725414.2959170034,138743.75,-586670.5459170034,297.78871913769103,546.7745420565521,1.020150401290848,133
603000,-725036.2560497196,140564.9375,-584471.3185497196,301.69757335948174,551.064721536759,1.0122082700904738,133
604000,-725836.4755453356,141152.5625,-584683.9130453356,302.95880563901346,552.2515121580927,1.0100330306292262,133
605000,-726892.3249289244,140985.0,-585907.3249289244,302.59916261184645,544.5587629173987,1.0243013361979818,133
606000,-729476.0014075832,140204.46875,-589271.5326575832,300.9238914649699,537.619051566469,1.0375232553038503,133
607000,-730429.9644094137,140229.890625,-590200.0737844137,300.97845498652913,540.0922820484776,1.0327721521570365,133
608000,-723781.0485592317,140013.515625,-583767.5329342317,300.51404463216426,554.6989233967091,1.0055766199778433,133
609000,-726219.4200383928,140413.59375,-585805.8262883928,301.37274098712624,545.2078637347242,1.0230818474878238,133
610000,-726566.567795774,139524.671875,-587041.895920774,299.4648286914753,545.285644216443,1.0229359133342673,133
611000,-728609.5295610987,141467.125,-587142.4045610987,303.63395795372134,541.9604860392116,1.029212060405183,133
612000,-726573.5614319686,140135.71875,-586437.8426819686,300.77633184919836,545.2391348715119,1.0230231706057888,133
613000,-727194.8544297256,138432.25,-588762.6044297256,297.12013993314025,542.3591193187456,1.0284555908182225,133
614000,-730451.2388778972,140748.296875,-589702.9420028972,302.0911215619999,535.0068353582149,1.0425890505139817,133
615000,-729162.3883762984,139450.9375,-589711.4508762984,299.3065710035602,535.3934701985416,1.0418361439629877,133
616000,-731139.3494878309,140152.296875,-590987.0526128309,300.81191383836506,533.6707332574599,1.0451992843788092,133
617000,-729507.2981134905,139091.875,-590415.4231134905,298.5359073739165,538.84126650721,1.0351699158274246,133
618000,-727333.6173330145,139996.109375,-587337.5079580145,300.476685220353,545.1098022662317,1.0232658928084835,133
619000,-727790.8441960132,140706.53125,-587084.3129460132,302.00147909541863,543.1636330301337,1.0269322807620038,133
620000,-726200.0811558627,139766.765625,-586433.3155308627,299.9844397566493,549.5634872668613,1.0149733041193734,133
621000,-725913.831503287,140409.375,-585504.456503287,301.3636861925221,551.8756443743229,1.0107209371904722,133
622000,-725944.6559919799,140223.0,-585721.6559919799,300.9636654886757,549.2437740857222,1.015564117086478,133
623000,-726402.9671671009,139731.078125,-586671.8890421009,299.9078429015533,552.5648102333992,1.0094603531828314,133
624000,-724083.0558263278,138664.28125,-585418.7745763278,297.6181536363695,558.4387574914892,0.9988423278502699,133
625000,-724984.8763251817,139688.546875,-585296.3294501817,299.8165571574328,551.7718299815058,1.0109111016292864,133
626000,-725311.9559241151,139597.1875,-585714.7684241151,299.62047054983805,549.5684810053723,1.014964081408371,133
627000,-726012.0149651291,140088.734375,-585923.2805901291,300.67548826632895,543.0806139583376,1.027089264757667,133
628000,-727290.2419527797,139765.34375,-587524.8982027797,299.98138795550494,541.1132910284548,1.0308234481442067,133
629000,-728741.0987862889,140040.78125,-588700.3175362889,300.5725654343282,537.7198616556101,1.0373287435900163,133
630000,-728657.9171799375,139957.671875,-588700.2453049375,300.3941859806261,540.6196111184552,1.0317647695773167,133
631000,-728733.3549938397,139962.34375,-588771.0112438397,300.4042133272433,543.5531525377053,1.026196363484284,133
632000,-728647.249101147,139240.140625,-589407.108476147,298.8541330998385,540.3591376512173,1.0322621190772692,133
633000,-725205.0654489035,139225.84375,-585979.2216989035,298.8234474070133,551.3119152160821,1.0117544226773865,133
634000,-726502.3229388362,140594.28125,-585908.0416888362,301.76055448639516,549.3787098959954,1.0153146790129686,133
635000,-724394.353384071,139365.75,-585028.603384071,299.1237312251086,551.913688210879,1.0106512674160861,133
636000,-725059.5201383587,140946.75,-584112.7701383587,302.5170658074353,543.619192732412,1.026071698629625,133
637000,-727282.5105310921,139874.0,-587408.5105310921,300.21459922097677,544.4597351298173,1.0244876388547175,133
638000,-727139.1500932435,140008.15625,-587130.9938432435,300.5025416893893,545.1896584450527,1.0231160108309882,133
639000,-726843.9089293992,141003.46875,-585840.4401793992,302.6388024904469,547.3931072350343,1.0189976108981438,133
640000,-725815.0575475572,139567.4375,-586247.6200475572,299.5566174797405,551.3036701906534,1.0117695539768747,133
641000,-724722.2530420665,138855.953125,-585866.2999170665,298.0295431378856,553.7178154895097,1.0073583563525037,133
642000,-726876.4230577536,138911.34375,-587965.0793077536,298.1484292374107,542.6930278850825,1.0278228019040003,133
643000,-728947.9488674505,140077.84375,-588870.1051174505,300.65211348173966,537.7863406989525,1.0372005130692934,133
644000,-725837.6698756283,140098.890625,-585738.7792506283,300.69728684593156,543.8294374756676,1.0256750187774977,133
645000,-728103.85787524,140388.140625,-587715.71725024,301.3181103930144,543.7449439551879,1.0258344002929822,133
646000,-725508.9592545405,140439.765625,-585069.1936295405,301.4289142499484,553.6987585846075,1.0073930270684874,133
647000,-722998.2031237418,139264.296875,-583733.9062487418,298.9059801830165,557.9835271521259,0.9996572324303358,133
648000,-723983.9369146591,139792.1875,-584191.7494146591,300.0390032782085,559.8254225799798,0.9963682355188541,133
649000,-725197.0141336974,140064.4375,-585132.5766336974,300.6233393566642,551.8353126190522,1.0107948073262782,133
650000,-727625.5761024151,139934.421875,-587691.1542274151,300.34428400147425,545.0599916077506,1.023359404621324,133
651000,-726378.4199517416,140380.84375,-585997.5762017416,301.3024489519768,543.8781943499379,1.0255830704176403,133
652000,-728246.9369572792,139359.4375,-588887.4994572792,299.11018256947864,542.9548898098857,1.0273270928454499,133
653000,-727269.230407835,139814.78125,-587454.449157835,300.0874967337553,540.5343821375317,1.0319274535115301,133
654000,-727004.5653703976,140169.15625,-586835.4091203976,300.8480994805054,546.6176950224121,1.0204431242785528,133
655000,-726665.1071558194,141141.515625,-585523.5915308194,302.9350954916611,547.0586598850631,1.0196205807468681,133
656000,-726203.0861281576,138177.6875,-588025.3986281576,296.57376691946945,551.3324204818612,1.0117167933043087,133
657000,-723345.5320414985,139683.109375,-583662.4226664985,299.80488653327626,558.422233760705,0.9988718836249569,133
658000,-725477.4559760019,140192.59375,-585284.8622260019,300.898403894973,549.4316387341498,1.0152168698907182,133
659000,-722868.521590122,139849.640625,-583018.880965122,300.1623161662068,552.8469490893125,1.0089451871145263,133
660000,-726996.1911874833,140799.296875,-586196.8943124833,302.20058396788147,539.6280469959621,1.0336606327261288,133
661000,-725314.8539183009,140468.03125,-584846.8226683009,301.48958137379634,550.3571256388278,1.0135096694662638,133
662000,-726482.4759988617,140590.5,-585891.9759988617,301.7524387075277,546.189669410044,1.0212428021516768,133
663000,-725730.856878859,138951.34375,-586779.513128859,298.23428210476874,550.5996052187953,1.0130633280656964,133
664000,-727483.2469308237,139634.8125,-587848.4344308237,299.7012259031967,544.9960246871317,1.0234795176989147,133
665000,-727340.352759717,140795.03125,-586545.321509717,302.19142856444836,548.4823758061107,1.0169739140201504,133
666000,-725802.420109774,140696.671875,-585105.748234774,301.98031770506594,550.6916554809659,1.0128939905716274,133
667000,-723716.8021027828,139490.46875,-584226.3333527828,299.3914177826289,549.3923196295033,1.0152895272922142,133
668000,-726313.8747365437,140050.9375,-586262.9372365437,300.5943640139309,553.6819847668106,1.0074235460803946,133
669000,-722434.573482682,138958.46875,-583476.104732682,298.24957464676686,560.9488243258461,0.9943728274410267,133
670000,-726463.479681572,140917.5625,-585545.917181572,302.454420043285,548.136570160531,1.0176154974138152,133
671000,-726966.8420751737,141264.5,-585702.3420751737,303.19905952251077,546.7651718833163,1.020167884090555,133
672000,-727335.5931325825,140182.21875,-587153.3743825825,300.87613580750207,545.2491339386319,1.023004409865585,133
673000,-728041.8007573755,139612.625,-588429.1757573755,299.65360439083406,545.2962695726999,1.0229159809431734,133
674000,-726585.0618486758,139602.578125,-586982.4837236758,299.6320405651656,547.3879068968859,1.0190072916603279,133
675000,-727920.1102979109,138388.75,-589531.3602979109,297.02677493988836,544.6342240965753,1.0241594152843816,133
676000,-727149.1656291028,139832.5625,-587316.6031291028,300.125661016198,546.3274655997087,1.0209852215325064,133
677000,-725557.1963034254,140117.140625,-585440.0556784254,300.73645721666367,549.2648929948037,1.015525069249034,133
678000,-726418.9171505924,139621.84375,-586797.0734005924,299.67339079385795,545.2868163044258,1.0229337145448314,133
679000,-728318.0509214932,140804.0,-587514.0509214932,302.2106783870513,546.3042795404308,1.0210285538378807,133
680000,-725264.9585472923,141224.5,-584040.4585472923,303.11320665515274,544.2905098371289,1.0248061621752742,133
681000,-726774.05276075,140949.125,-585824.92776075,302.5221633214347,543.5670526697181,1.0261701215241548,133
682000,-728475.5921827899,140878.625,-587596.9671827899,302.3708476427161,540.015125369424,1.032919713337707,133
683000,-726728.4367983462,139583.046875,-587145.3899233462,299.59012021977594,546.8000925557126,1.0201027324035772,133
684000,-726227.6069375724,139919.421875,-586308.1850625724,300.31208917621495,549.3204396222656,1.015422380565652,133
685000,-726529.2107821619,140818.140625,-585711.0701571619,302.2410287171134,545.7967307409106,1.0219780315235987,133
686000,-726905.2651757626,140108.234375,-586797.0308007626,300.71734153916594,542.480158360391,1.0282261201598601,133
687000,-728944.855872727,140576.0,-588368.855872727,301.7213170431104,541.4571353548455,1.0301688389960186,133
688000,-726758.2734320555,140017.046875,-586741.2265570555,300.5216238306107,550.3479471146434,1.0135265724511138,133
689000,-726922.6689157886,140123.25,-586799.4189157886,300.74956990070154,551.2813006965249,1.0118106088304828,133
690000,-726274.1034317669,139901.359375,-586372.7440567669,300.27332124079857,547.3206029203425,1.0191325989162388,133
691000,-727754.4896398997,138959.25,-588795.2396398997,298.25125146058247,546.650593041574,1.020381712916554,133
692000,-727137.1643028287,139273.9375,-587863.2268028287,298.92667206550084,545.0824663934845,1.0233172095687113,133
693000,-725544.5270997658,139055.9375,-586488.5895997658,298.4587739383995,549.1763947937591,1.0156887182015315,133
694000,-726615.7524541626,139851.15625,-586764.5962041626,300.16556918500896,547.3025760079377,1.0191661668453786,133
695000,-725459.0201000664,138983.0,-586476.0201000664,298.3022266005763,547.6911830883395,1.018443030887066,133
696000,-728013.5241749855,139692.359375,-588321.1647999855,299.8247400088528,545.125503680098,1.0232364193731556,133
697000,-727535.1979418872,139604.5,-587930.6979418872,299.63616552715195,544.0064655471648,1.0253412483500186,133
698000,-724398.5193689279,140029.375,-584369.1443689279,300.5480839526207,556.0639343808627,1.0031081571864087,133
699000,-726156.172558275,140265.296875,-585890.875683275,301.0544481886516,549.4648961789331,1.0151554218906214,133
700000,-727315.725098297,142379.65625,-584936.068848297,305.59254356287937,545.5897178167925,1.0223658003062228,133
701000,-726381.1640359638,140738.46875,-585642.6952859638,302.0700272441998,544.948674549781,1.0235684469834545,133
702000,-729089.0193910049,140716.59375,-588372.4256410049,302.0230764573634,540.0299898648045,1.0328912818976101,133
703000,-728562.652071557,141480.078125,-587082.573946557,303.6617595267838,536.7369788832099,1.0392283193440692,133
704000,-727330.8660010938,140426.0,-586904.8660010938,301.39936879051777,539.7445805282247,1.0334374602681962,133
705000,-728501.1480214177,140163.53125,-588337.6167714177,300.8360264210332,543.6863590931742,1.0259449389625384,133
706000,-727517.1310184672,139812.921875,-587704.2091434672,300.0835059168742,548.8814348874922,1.0162345327073155,133
707000,-728662.999864718,139554.84375,-589108.156114718,299.52958724103325,542.7018745021933,1.0278060473003896,133
708000,-728065.5116804959,140769.1875,-587296.3241804959,302.1359595634287,544.3610446232207,1.0246733744158478,133
709000,-728590.3940278245,139119.703125,-589470.6909028245,298.59563548202766,541.3361626115438,1.0303990514945078,133
710000,-727373.1607280951,140061.0,-587312.1607280951,300.6159613758756,548.6426458988354,1.016676834482646,133
711000,-727781.8951176936,139578.0625,-588203.8326176936,299.57942214763244,543.4265424248871,1.026435451617106,133
712000,-726917.8677362651,139154.875,-587762.9927362651,298.6711256400054,550.5143157403493,1.013220278830487,133
713000,-722291.4933665087,139352.421875,-582939.0714915087,299.0951247814147,554.5547820917737,1.005837992038633,133
714000,-725116.6536440514,140558.171875,-584558.4817690514,301.6830521518387,550.1780735237498,1.0138395100373494,133
715000,-727716.5716887219,140959.546875,-586757.0248137219,302.54453201773464,542.6723862207973,1.0278618972656963,133
716000,-726099.9119538227,140539.125,-585560.7869538227,301.64217143101473,546.5042910147365,1.020654874381527,133
717000,-725687.764423552,140484.78125,-585202.983173552,301.5255322620025,550.9527706984941,1.0124139457315846,133
718000,-728170.175718884,140524.875,-587645.300718884,301.6115863470184,548.9323988353859,1.0161401835235495,133
719000,-724531.463388985,140025.6875,-584505.775888985,300.5401693914111,550.5088848377754,1.0132302744922677,133
720000,-725425.6475390363,139782.515625,-585643.1319140363,300.01824432317153,551.3797308355993,1.0116299843835284,133
721000,-724108.6804917995,140232.90625,-583875.7742417995,300.9849274878573,557.5739652296968,1.0003915234184664,133
722000,-725016.5986554129,139868.21875,-585148.3799054129,300.2021907987414,547.5016631620989,1.0187955690820718,133
723000,-726757.8467823742,140842.609375,-585915.2374073742,302.2935465258176,543.2857381902955,1.0267014745364706,133
724000,-726379.549882058,140122.40625,-586257.143632058,300.7477589417807,547.3024897197107,1.0191663275280782,133
725000,-723148.06059945,140606.4375,-582541.62309945,301.7866457093657,556.6782927328707,1.0020011122694796,133
726000,-724781.3197885714,140782.4375,-583998.8822885714,302.1643983257411,548.4873691782866,1.0169646555950138,133
727000,-726964.1570327524,141232.0625,-585732.0945327524,303.1294382128876,546.436466020457,1.0207815604929436,133
728000,-727942.4099564105,140121.8125,-587820.5974564105,300.7464845632809,535.819905028603,1.0410069936928443,133
729000,-727899.1910527889,139471.03125,-588428.1598027889,299.34969865489705,542.007369936313,1.0291230330690024,133
730000,-725143.3596152291,140317.21875,-584826.1408652291,301.16588923483545,551.3394446993797,1.0117039037516173,133
731000,-726704.8496846566,139973.171875,-586731.6778096566,300.42745396672734,546.4692212662646,1.020720375069083,133
732000,-726908.94921879,139989.9375,-586919.01171879,300.4634383912098,540.8744712732653,1.0312786018196054,133
733000,-727609.0475948965,141157.609375,-586451.4382198965,302.9696378562622,544.7239872505883,1.0239906476488823,133
734000,-727250.2697474146,139677.375,-587572.8947474146,299.7925787198699,545.6043321559298,1.0223384156253332,133
735000,-728612.64674919,138641.78125,-589970.86549919,297.5698613984806,538.430519262518,1.0359596058162026,133
736000,-725349.128277556,139890.546875,-585458.581402556,300.2501141375909,557.4327898207392,1.000644882540885,133
737000,-725114.3772874773,140411.59375,-584702.7835374773,301.3684483437583,548.6774215825486,1.0166123965622147,133
738000,-728183.1705153324,141219.5625,-586963.6080153324,303.10260919183816,544.4827931096098,1.0244442534335925,133
739000,-725400.5119706085,138751.8125,-586648.6994706085,297.80602385626787,549.5679639308138,1.0149650363623324,133
740000,-725107.0505129471,138890.765625,-586216.2848879471,298.10426196150814,551.7142962729991,1.011016521164434,133
741000,-726316.3465358531,141000.375,-585315.9715358531,302.63216230773713,544.6697874076978,1.0240925444926343,133
742000,-727402.5631725369,139855.78125,-587546.7819225369,300.17549592279727,547.0523148419043,1.019632406922199,133
743000,-726387.5209135795,140355.1875,-586032.3334135795,301.247382386273,544.398676647965,1.0246025429913148,133
744000,-727445.7127488637,139937.5625,-587508.1502488637,300.3510247930129,542.245933870023,1.0286702650098891,133
745000,-728421.5396512188,140641.421875,-587780.1177762188,301.8617334320277,541.0339657353936,1.0309745853690337,133
746000,-727772.8759015845,140360.53125,-587412.3446515845,301.25885179277157,541.0694177233398,1.0309070337806863,133
747000,-726034.7539264327,140024.3125,-586010.4414264327,300.5372181990956,550.9172351799439,1.0124792489246084,133
748000,-726612.3197966153,140671.1875,-585941.1322966153,301.9256200384015,544.2042392563045,1.0249686207091586,133
749000,-726602.5112533402,140073.5625,-586528.9487533402,300.64292454203024,543.9724569067558,1.02540535170924,133
750000,-726548.5578431208,140579.4375,-585969.1203431208,301.728695023899,553.1339196618288,1.0084217377875333,133
751000,-725337.3132246966,140186.0625,-585151.2507246966,300.88438573147477,549.2767331216263,1.0155031787430533,133
752000,-728622.6840646788,139985.15625,-588637.5278146788,300.4531762906584,541.496327796315,1.0300942773972535,133
753000,-728654.1126948185,140352.875,-588301.2376948185,301.2424190173788,544.4390407966573,1.0245265800160377,133
754000,-725810.5386630502,138565.15625,-587245.3824130502,297.40539949944787,547.6105338159017,1.0185930219562442,133
755000,-727157.672138093,140817.5625,-586340.109638093,302.2397878748899,546.2562359963885,1.0211183538750472,133
756000,-725672.2021243041,139241.921875,-586430.2802493041,298.85795623533807,545.970296959601,1.0216531404745726,133
757000,-726499.853694817,140267.203125,-586232.650569817,301.05853961436156,551.3209823017166,1.0117377832526484,133
758000,-724812.1389572835,140884.8125,-583927.3264572835,302.3841280081356,546.4757749715133,1.0207081339034434,133
759000,-725172.7016820945,140422.0,-584750.7016820945,301.39078350378196,552.569334593276,1.0094520878636521,133
760000,-725067.0672529703,139722.5,-585344.5672529703,299.88943148585815,550.0182246926025,1.0141341567479034,133
761000,-726077.108990171,140168.3125,-585908.796490171,300.84628852158465,551.0519024680915,1.012231816996422,133
762000,-727131.1504553184,140212.703125,-586918.4473303184,300.94156508258624,543.2497503840268,1.0267694888038223,133
763000,-727941.7315529482,140649.71875,-587292.0128029482,301.8795411947492,547.902149994295,1.0180508846340892,133
764000,-723626.1725807888,140535.625,-583090.5475807888,301.6346593051209,552.2633378881654,1.0100114025812186,133
765000,-726560.2004791787,141030.109375,-585530.0911041787,302.69598184155836,543.2526582747294,1.0267639927728236,133
766000,-726566.7124268804,139855.28125,-586711.4311768804,300.17442276195527,548.2712589414106,1.0173655091306149,133
767000,-729534.8014608184,140431.4375,-589103.3639608184,301.41103941467424,537.9550423980171,1.0368752489207402,133
768000,-728817.5966107398,141606.75,-587210.8466107398,303.933638118843,544.0737626123451,1.0252144227951694,133
769000,-727279.8653666824,139502.90625,-587776.9591166824,299.41811265857297,547.200782329945,1.0193557584467778,133
770000,-727564.4593963632,140806.890625,-586757.5687713632,302.2168825981689,546.2343764260364,1.0211592176680588,133
771000,-726583.5237839911,140136.78125,-586446.7425339911,300.7786123159875,549.8412267299716,1.014460614042942,133
772000,-725799.859103811,140222.140625,-585577.718478811,300.9618209934785,547.9795196939833,1.0179071451540889,133
773000,-726821.0216185413,138861.8125,-587959.2091185413,298.04211924150246,545.3589030180344,1.0227985009647231,133
774000,-726487.3658397449,139253.625,-587233.7408397449,298.8830749062956,545.9444340096113,1.0217015391071678,133
775000,-723416.6200109757,139513.796875,-583902.8231359757,299.4414874431623,555.6705678099339,1.0038182707661478,133
776000,-723945.6430883333,140517.5625,-583428.0805883333,301.59589136970453,550.547609259227,1.0131590058943898,133
777000,-727441.1301849065,140946.03125,-586495.0989349065,302.5155231387249,542.6454441112699,1.027912930160408,133
778000,-725053.007440039,138956.546875,-586096.460565039,298.24544968478057,551.6086285063658,1.0112101944543355,133
