GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
9321,468.95,1217.45,1966.93,-1264.26,-12166.54,575.93,7773.46,-1922.7,58.46,-1428.08,-1864.24,-3292.32
9331,478.75,1208.68,1970.26,-1259.88,-12215.34,559.3,7815.1,-1942.8,58.12,-1443.14,-1884.68,-3327.82
9341,466.94,1290.62,1968.57,-1275.56,-12115.41,577.61,7802.93,-2011.21,57.33,-1284.3,-1953.88,-3238.18
9351,468.63,1232.23,1958.07,-1284.37,-12010.39,571.98,7766.9,-2061.5,57.43,-1296.96,-2004.07,-3301.02
9361,507.46,1199.02,1951.1,-1262.38,-12022.05,575.93,7800.22,-2073.47,57.76,-1250.7,-2015.71,-3266.41
9371,442.64,1219.52,1962.81,-1259.54,-12032.44,565.38,7732.98,-2048.63,60.23,-1368.65,-1988.4,-3357.05
9381,453.9,1241.72,1971.44,-1246.97,-12099.84,555.09,7785.84,-2014.67,58.81,-1338.84,-1955.86,-3294.7
9391,474.82,1205.64,1981.3,-1290.67,-12041.99,589.09,7791.21,-2028.93,56.89,-1290.6,-1972.04,-3262.64
9401,461.69,1262.7,1984.05,-1271.77,-12050.24,574.96,7807.89,-2079.37,58.08,-1230.73,-2021.29,-3252.02
9411,496.06,1226.26,1969.83,-1257.89,-12170.51,570.06,7813.2,-1987.57,58.28,-1353.0,-1929.28,-3282.28
9421,474.44,1223.87,1958.86,-1263.07,-12070.19,581.65,7759.16,-2012.95,57.98,-1335.27,-1954.97,-3290.25
9431,469.18,1247.4,1964.52,-1279.67,-12170.55,584.07,7823.82,-1985.63,59.25,-1361.21,-1926.38,-3287.59
9441,488.24,1215.07,1974.06,-1276.41,-12195.51,569.56,7832.33,-1983.69,58.36,-1392.64,-1925.33,-3317.97
9451,466.83,1243.59,1950.52,-1253.86,-12162.08,581.64,7882.44,-2040.46,59.78,-1290.92,-1980.68,-3271.6
9461,443.71,1257.36,1956.8,-1277.24,-12108.61,596.56,7864.92,-2043.0,58.96,-1266.49,-1984.04,-3250.53
9471,475.37,1242.0,1984.92,-1287.04,-12127.98,569.12,7828.95,-2022.32,57.9,-1314.67,-1964.42,-3279.09
9481,449.42,1234.6,1937.47,-1247.38,-12197.07,580.13,7817.2,-1953.81,57.63,-1425.63,-1896.18,-3321.81
9491,476.63,1198.55,1992.36,-1282.61,-12249.48,577.82,7847.42,-1936.27,56.48,-1439.32,-1879.79,-3319.11
9501,475.65,1206.67,1931.96,-1269.49,-12193.96,569.17,7796.12,-1930.85,58.83,-1483.88,-1872.02,-3355.91
9511,477.74,1213.22,1968.1,-1260.67,-12135.03,584.42,7773.97,-1983.55,58.39,-1378.24,-1925.16,-3303.4
9521,461.52,1216.51,1957.02,-1276.11,-12287.43,599.02,7866.65,-1875.19,57.34,-1462.84,-1817.84,-3280.68
9531,469.6,1283.65,1951.5,-1281.6,-12169.77,572.76,7788.76,-1953.24,57.27,-1385.09,-1895.97,-3281.06
9541,465.08,1251.26,1957.48,-1294.99,-12074.6,571.02,7787.59,-2006.49,57.83,-1337.15,-1948.66,-3285.81
9551,468.08,1246.07,1971.39,-1263.98,-12131.15,574.41,7808.04,-1970.95,58.21,-1327.13,-1912.74,-3239.87
9561,471.77,1244.09,1954.48,-1260.07,-12055.21,581.8,7780.42,-2029.9,57.55,-1282.7,-1972.36,-3255.05
9571,463.11,1235.8,1980.81,-1259.55,-12076.25,564.25,7795.48,-2047.63,57.95,-1296.36,-1989.68,-3286.04
9581,464.4,1200.99,1948.57,-1269.25,-12121.19,577.72,7854.67,-2033.77,58.73,-1344.09,-1975.04,-3319.13
9591,452.82,1190.96,1954.08,-1268.68,-12138.62,586.91,7812.67,-1985.03,58.16,-1409.86,-1926.87,-3336.72
9601,484.42,1290.84,1958.24,-1270.15,-12163.85,560.71,7807.37,-1977.75,57.83,-1332.43,-1919.92,-3252.35
9611,486.8,1230.2,1961.81,-1252.58,-12242.92,578.46,7796.15,-1896.81,59.35,-1442.08,-1837.46,-3279.54
9621,450.58,1249.34,1938.53,-1279.39,-12106.91,574.07,7792.05,-1984.57,58.14,-1381.73,-1926.43,-3308.15
9631,468.27,1231.46,1970.69,-1259.28,-12087.69,586.81,7799.65,-2027.86,57.7,-1290.08,-1970.17,-3260.24
9641,479.07,1235.36,1962.99,-1261.3,-12133.94,581.09,7786.79,-1970.13,57.02,-1349.94,-1913.11,-3263.05
9651,501.68,1180.67,1945.37,-1268.02,-12143.36,570.55,7784.4,-1962.42,56.57,-1428.7,-1905.85,-3334.55
9661,483.31,1233.09,1966.47,-1276.04,-12165.36,584.07,7890.09,-2031.9,58.62,-1284.37,-1973.28,-3257.65
9671,489.27,1241.0,1980.62,-1282.72,-12075.02,563.95,7826.22,-2053.63,59.15,-1256.69,-1994.48,-3251.17
9681,491.05,1261.88,1958.31,-1267.36,-12056.66,581.48,7801.75,-2054.62,58.89,-1229.55,-1995.73,-3225.27
9691,470.21,1273.42,1968.33,-1250.76,-12101.81,576.66,7816.27,-2050.4,59.84,-1247.68,-1990.56,-3238.25
9701,486.15,1227.88,1948.92,-1299.21,-12056.1,564.83,7839.39,-2072.64,58.33,-1288.14,-2014.31,-3302.44
9711,490.95,1271.96,1950.69,-1282.94,-12126.99,585.81,7851.89,-2021.29,56.74,-1258.62,-1964.55,-3223.17
9721,443.64,1227.89,1953.96,-1291.59,-12055.38,574.92,7841.17,-2069.48,57.4,-1305.39,-2012.08,-3317.47
9731,484.91,1249.15,1927.66,-1275.96,-12096.98,571.99,7792.09,-1994.64,58.21,-1347.16,-1936.43,-3283.58
9741,479.1,1199.45,1971.02,-1278.47,-12219.64,563.07,7836.7,-1932.79,58.51,-1448.78,-1874.27,-3323.06
9751,471.82,1273.23,1972.17,-1258.89,-12202.43,571.88,7825.26,-1957.91,56.86,-1346.97,-1901.04,-3248.01
9761,467.42,1239.44,1958.37,-1288.81,-12278.77,583.08,7855.04,-1851.94,56.45,-1464.23,-1795.49,-3259.72
9771,469.45,1242.95,1938.01,-1286.86,-12196.48,586.78,7826.98,-1928.18,57.72,-1419.17,-1870.47,-3289.64
9781,454.78,1233.46,1962.8,-1282.9,-12207.78,580.95,7847.01,-1948.99,56.64,-1411.69,-1892.35,-3304.04
9791,479.2,1256.0,1984.23,-1249.24,-12147.6,567.19,7803.49,-1966.98,57.94,-1306.73,-1909.04,-3215.77
9801,486.74,1199.39,1958.5,-1289.55,-12054.11,581.94,7804.89,-2035.12,58.37,-1312.2,-1976.75,-3288.95
9811,480.42,1223.14,1955.52,-1282.21,-12099.21,585.36,7799.75,-1993.22,58.96,-1337.22,-1934.26,-3271.49
9821,473.9,1244.77,1968.87,-1292.31,-12168.53,565.25,7775.13,-1910.15,56.7,-1432.91,-1853.46,-3286.37
9831,489.36,1230.38,1939.18,-1293.24,-12154.44,585.81,7826.84,-1966.87,56.61,-1376.1,-1910.26,-3286.36
9841,477.19,1254.49,1930.9,-1289.45,-12125.69,585.39,7803.04,-1959.07,57.62,-1364.13,-1901.45,-3265.58
9851,463.77,1285.97,1981.78,-1302.56,-12181.04,578.55,7796.55,-1929.47,56.48,-1376.97,-1872.99,-3249.96
9861,490.01,1206.3,1958.24,-1284.27,-12122.68,556.52,7811.54,-1994.29,56.45,-1384.35,-1937.84,-3322.19
9871,470.52,1232.41,1965.24,-1270.85,-12072.42,580.3,7805.53,-2037.83,59.34,-1289.26,-1978.49,-3267.76
9881,483.47,1266.34,1952.45,-1290.69,-12243.95,564.46,7844.42,-1896.95,55.47,-1423.51,-1841.48,-3264.99
9891,475.42,1188.9,1937.07,-1276.17,-12288.14,570.25,7858.75,-1885.85,56.19,-1533.92,-1829.67,-3363.58
9901,492.28,1229.2,1949.34,-1279.77,-12146.16,586.13,7830.03,-1987.4,58.09,-1338.95,-1929.31,-3268.26
9911,442.84,1193.34,1970.62,-1292.61,-12119.77,574.66,7852.21,-2009.85,57.52,-1378.7,-1952.33,-3331.03
9921,478.95,1221.44,1958.76,-1276.12,-12169.59,577.97,7813.08,-1955.22,58.69,-1395.51,-1896.53,-3292.04
9931,479.98,1202.07,1951.29,-1275.26,-12060.77,575.9,7798.13,-2024.11,57.77,-1328.66,-1966.34,-3295.0
9941,461.34,1208.0,1966.43,-1311.59,-12060.97,580.99,7849.55,-2029.72,57.82,-1306.24,-1971.9,-3278.15
9951,470.57,1246.74,1971.44,-1264.47,-12182.99,561.18,7823.74,-1944.05,56.09,-1373.8,-1887.96,-3261.76
9961,472.38,1236.33,1958.88,-1293.9,-12126.2,569.23,7781.12,-1982.41,58.98,-1402.16,-1923.44,-3325.59
9971,472.96,1275.18,1974.38,-1261.63,-12208.06,569.17,7853.75,-1968.66,58.34,-1324.26,-1910.32,-3234.58
9981,494.53,1235.03,1947.68,-1266.55,-12240.83,567.51,7796.61,-1900.84,57.65,-1466.02,-1843.19,-3309.21
9991,456.96,1191.34,1967.62,-1266.95,-12180.45,572.16,7837.17,-1961.09,57.07,-1422.16,-1904.03,-3326.18

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,31.48,79.19,53.21,-19.7,-290.42,47.85,358.29,-50.88,8.37,259.91,-42.52,217.39
11,38.68,77.66,48.04,-18.91,-280.75,41.23,348.88,-54.02,8.56,254.83,-45.46,209.37
21,34.07,86.76,57.46,-17.91,-285.42,43.34,356.45,-54.77,8.57,274.76,-46.19,228.57
31,34.83,77.25,53.34,-20.09,-288.6,47.09,353.71,-50.41,8.55,257.52,-41.86,215.66
41,37.31,84.06,53.46,-20.31,-288.89,38.74,352.41,-52.82,8.54,256.8,-44.28,212.52
51,45.86,79.92,53.1,-18.54,-289.24,40.92,354.02,-53.8,8.6,266.06,-45.19,220.86
61,34.74,74.05,50.54,-14.62,-281.39,47.9,349.21,-54.27,8.44,260.44,-45.84,214.6
71,29.58,81.5,56.6,-18.11,-284.67,44.64,349.13,-53.34,8.53,258.66,-44.81,213.85
81,30.68,74.52,54.22,-15.24,-286.43,46.99,350.71,-51.38,8.58,255.44,-42.8,212.64
91,35.8,73.11,55.13,-22.87,-290.13,43.81,352.45,-50.62,8.63,247.3,-41.99,205.31
101,36.81,92.56,55.84,-23.11,-291.07,45.71,354.77,-50.0,8.59,271.51,-41.41,230.1
111,44.98,81.32,51.79,-22.16,-287.88,38.35,353.88,-52.32,8.68,260.27,-43.65,216.62
121,34.33,88.3,54.82,-17.81,-295.3,44.85,359.16,-51.64,8.54,268.35,-43.11,225.25
131,31.34,83.86,52.94,-16.88,-291.42,44.22,353.22,-50.45,8.44,257.28,-42.01,215.27
141,31.25,71.75,54.31,-15.77,-287.11,45.82,351.76,-49.68,8.51,252.01,-41.17,210.84
151,29.4,73.63,53.37,-17.54,-294.88,43.14,359.57,-51.19,8.6,246.69,-42.59,204.1
161,36.94,79.27,60.98,-22.67,-291.15,44.14,357.66,-52.9,8.45,265.16,-44.45,220.71
171,36.36,71.84,53.3,-19.85,-292.56,43.88,355.19,-49.38,8.41,248.15,-40.97,207.19
181,23.06,71.11,48.54,-16.13,-288.62,45.0,353.15,-50.41,8.47,236.11,-41.94,194.17
191,32.83,79.75,57.01,-24.65,-284.56,41.8,351.32,-52.24,8.49,253.5,-43.76,209.74
201,35.21,78.73,51.7,-13.92,-289.46,45.85,356.49,-52.07,8.55,264.59,-43.52,221.08
211,36.82,82.81,47.13,-21.12,-281.68,46.19,347.38,-52.42,8.38,257.54,-44.04,213.5
221,33.64,82.61,55.66,-17.64,-284.67,47.02,349.31,-51.47,8.56,265.94,-42.91,223.04
231,32.94,75.53,53.84,-16.97,-289.72,45.15,355.76,-50.11,8.57,256.54,-41.54,215.0
241,34.89,83.2,51.07,-23.45,-283.89,39.9,347.0,-53.78,8.55,248.72,-45.22,203.5
251,31.49,75.49,57.88,-16.78,-285.42,46.6,351.87,-54.61,8.58,261.13,-46.03,215.09
261,40.03,80.5,57.8,-23.12,-290.21,43.45,357.02,-51.88,8.49,265.47,-43.39,222.08
271,28.59,77.84,60.11,-21.57,-285.47,45.14,351.82,-53.54,8.54,256.48,-44.99,211.48
281,37.85,72.32,51.4,-17.49,-292.7,43.89,362.61,-53.88,8.53,257.88,-45.35,212.53
291,34.46,81.58,59.11,-16.6,-281.49,46.07,346.44,-53.43,8.66,269.56,-44.77,224.79
301,27.58,81.16,55.0,-15.02,-286.63,51.05,354.5,-52.17,8.55,267.64,-43.62,224.03
311,25.68,81.13,51.97,-18.75,-294.16,43.67,360.29,-51.76,8.48,249.84,-43.28,206.56
321,29.95,81.95,53.89,-18.41,-294.77,45.81,358.57,-50.38,8.52,256.99,-41.86,215.13
331,34.47,81.6,58.69,-18.0,-291.52,45.69,357.88,-49.21,8.43,268.81,-40.78,228.04
341,39.03,68.16,59.16,-17.06,-288.8,43.05,353.3,-52.54,8.64,256.85,-43.9,212.95
351,31.35,80.58,55.01,-22.83,-282.05,42.49,349.89,-53.14,8.52,254.45,-44.62,209.82
361,29.75,82.97,56.46,-16.59,-286.74,48.93,356.72,-52.78,8.46,271.48,-44.32,227.17
371,24.55,75.03,49.69,-20.4,-288.37,44.1,355.38,-51.4,8.49,239.97,-42.9,197.07
381,34.57,69.25,59.36,-21.99,-283.65,45.89,348.89,-49.68,8.45,252.33,-41.23,211.1
391,26.76,83.53,49.17,-14.14,-284.38,44.78,350.24,-53.5,8.61,255.95,-44.89,211.06
401,28.86,80.46,58.97,-20.55,-285.57,45.56,351.35,-49.09,8.51,259.08,-40.58,218.5
411,31.92,77.1,48.8,-16.27,-293.48,42.66,355.81,-48.96,8.41,246.55,-40.55,206.0
421,32.85,79.01,54.57,-20.25,-285.26,46.32,350.93,-50.63,8.6,258.16,-42.03,216.14
431,35.64,65.88,51.21,-12.66,-285.93,44.02,351.83,-52.16,8.54,250.0,-43.62,206.38
441,42.19,79.67,55.68,-23.08,-285.06,41.5,347.37,-51.56,8.43,258.26,-43.14,215.13
451,37.83,84.4,50.59,-18.52,-279.05,45.79,347.4,-51.7,8.5,268.45,-43.2,225.25
461,27.84,76.08,57.06,-20.68,-286.57,48.6,351.14,-50.16,8.35,253.47,-41.81,211.66
471,36.24,80.4,57.23,-20.17,-290.0,46.24,353.71,-52.2,8.36,263.64,-43.85,219.79
481,27.45,74.65,57.0,-20.61,-294.48,45.81,357.4,-50.82,8.42,247.24,-42.4,204.84
491,32.93,68.65,52.12,-15.89,-289.55,42.03,354.12,-52.1,8.51,244.39,-43.6,200.8
501,28.86,87.76,55.06,-20.89,-285.13,46.72,346.88,-50.44,8.44,259.26,-42.0,217.26
511,38.91,81.16,57.12,-21.73,-282.04,43.05,349.22,-53.5,8.37,265.7,-45.13,220.57
521,34.18,87.3,54.5,-23.95,-294.88,45.61,358.44,-50.02,8.55,261.21,-41.47,219.74
531,32.73,74.33,54.27,-18.63,-292.67,45.02,357.02,-48.94,8.34,252.07,-40.61,211.46
541,36.66,77.51,47.71,-21.63,-285.85,43.53,349.35,-50.49,8.49,247.29,-42.01,205.28
551,35.36,85.25,53.35,-19.94,-292.09,42.02,357.46,-52.71,8.56,261.41,-44.15,217.26
561,33.04,89.7,50.08,-25.62,-286.86,42.95,351.93,-50.44,8.31,255.23,-42.13,213.1
571,30.82,71.3,59.42,-19.81,-294.42,50.31,357.44,-49.45,8.46,255.07,-40.99,214.08
581,38.21,92.77,51.73,-23.08,-292.65,43.45,356.48,-50.44,8.71,266.9,-41.73,225.17
591,35.83,82.51,60.36,-20.02,-285.4,45.23,348.22,-50.65,8.36,266.75,-42.29,224.45
601,35.02,76.58,53.67,-19.49,-286.54,46.85,352.33,-50.6,8.5,258.42,-42.1,216.32
611,36.46,74.25,52.5,-22.52,-288.41,44.92,354.59,-51.84,8.38,251.8,-43.46,208.34
621,35.32,89.47,59.19,-22.28,-291.08,41.67,355.95,-53.01,8.54,268.25,-44.47,223.78
631,30.77,90.59,55.08,-20.76,-286.09,45.48,351.64,-52.6,8.51,266.72,-44.09,222.63
641,35.66,80.08,56.05,-16.93,-280.3,42.59,342.98,-51.6,8.66,260.12,-42.94,217.17
651,38.05,89.57,54.91,-20.81,-279.45,41.21,344.84,-54.82,8.71,268.33,-46.11,222.22
661,39.17,77.92,53.03,-16.53,-289.32,46.63,354.68,-49.25,8.41,265.58,-40.85,224.74
671,29.13,79.83,55.34,-20.17,-290.68,42.6,353.91,-47.61,8.49,249.96,-39.12,210.85
681,30.85,80.28,61.9,-18.8,-291.73,45.15,355.06,-52.76,8.8,262.72,-43.96,218.75
691,33.32,88.03,56.17,-23.0,-294.79,47.21,357.72,-49.11,8.34,264.66,-40.77,223.89
701,31.84,92.01,57.88,-23.05,-286.93,48.74,350.35,-48.18,8.47,270.84,-39.71,231.13
711,36.48,76.34,48.78,-20.99,-285.29,37.95,354.27,-53.55,8.51,247.53,-45.04,202.49
721,36.57,78.05,51.46,-18.19,-287.99,44.65,349.51,-50.78,8.61,254.07,-42.17,211.91
731,30.42,78.85,52.99,-24.11,-291.07,43.06,353.56,-47.45,8.35,243.7,-39.11,204.59
741,27.83,83.23,52.81,-18.48,-286.4,46.98,351.44,-50.71,8.55,257.4,-42.16,215.24
751,36.08,77.94,58.65,-19.66,-293.52,44.03,351.73,-48.31,8.54,255.26,-39.77,215.49
761,45.18,73.39,57.29,-20.05,-287.92,41.42,349.53,-50.5,8.62,258.85,-41.88,216.97
771,34.94,76.46,54.15,-16.14,-291.66,45.58,355.73,-48.66,8.56,259.06,-40.1,218.96
781,34.75,97.12,54.09,-16.73,-283.15,42.16,346.61,-50.08,8.51,274.84,-41.57,233.27
791,39.54,83.87,63.44,-17.2,-288.12,42.21,348.42,-48.7,8.64,272.17,-40.06,232.11
801,29.48,77.52,59.79,-17.96,-290.08,46.65,348.65,-47.59,8.55,254.05,-39.03,215.02
811,38.73,87.37,49.11,-21.16,-293.94,41.69,356.19,-51.95,8.46,257.99,-43.49,214.5
821,37.84,65.42,55.4,-17.96,-291.5,49.04,352.52,-48.3,8.46,250.76,-39.84,210.92
831,31.65,73.45,52.02,-21.85,-289.61,44.35,350.86,-49.36,8.49,240.87,-40.87,200.0
841,29.11,89.17,50.42,-17.69,-290.5,44.09,352.5,-49.36,8.36,257.1,-41.0,216.1
851,35.11,87.8,51.81,-20.64,-282.99,40.75,344.32,-49.76,8.49,256.17,-41.27,214.89
861,39.96,86.23,51.14,-20.58,-285.8,38.79,349.56,-51.24,8.64,259.28,-42.6,216.68
871,39.94,82.23,57.52,-21.42,-286.85,40.29,351.93,-51.31,8.42,263.64,-42.9,220.74
881,40.78,76.87,58.51,-24.38,-286.17,40.76,352.34,-50.84,8.52,258.71,-42.32,216.38
891,38.07,74.04,54.66,-20.88,-293.52,41.18,359.66,-51.12,8.49,253.2,-42.63,210.57
901,40.95,84.39,51.57,-26.06,-287.62,37.1,351.93,-51.36,8.52,252.27,-42.84,209.43
911,30.83,76.32,48.72,-16.05,-290.35,44.85,351.42,-49.4,8.63,245.74,-40.77,204.97
921,38.0,84.87,56.17,-21.27,-282.62,40.27,343.61,-49.11,8.53,259.02,-40.58,218.44
931,27.63,73.78,54.15,-17.82,-292.76,46.18,354.99,-44.08,8.06,246.16,-36.02,210.14
941,27.02,77.34,48.7,-23.7,-290.19,45.71,351.34,-45.18,7.82,236.22,-37.36,198.86
951,34.92,76.38,51.99,-28.61,-296.89,47.72,354.74,-42.05,7.73,240.25,-34.32,205.93
961,36.2,79.97,47.96,-27.8,-284.18,42.12,346.66,-48.59,7.94,240.93,-40.65,200.29
971,37.29,87.24,46.43,-30.86,-285.01,38.86,350.55,-48.47,7.69,244.51,-40.78,203.73
981,39.72,75.86,52.23,-23.65,-289.08,44.66,353.42,-46.78,7.71,253.17,-39.06,214.1
991,32.42,78.18,52.87,-26.73,-291.01,43.46,354.56,-45.93,7.71,243.75,-38.22,205.54
1001,31.09,73.37,58.03,-23.53,-284.03,40.54,352.55,-54.18,8.44,248.02,-45.74,202.28
1011,37.84,84.35,49.21,-20.91,-290.86,45.93,357.62,-52.17,8.41,263.18,-43.75,219.42
1021,29.3,81.0,52.19,-17.18,-288.68,47.69,355.36,-49.91,8.45,259.68,-41.46,218.22
1031,36.59,71.33,58.8,-19.94,-295.41,44.68,357.35,-48.63,8.43,253.4,-40.2,213.2
1041,32.06,82.72,55.15,-21.37,-290.82,48.04,356.92,-52.72,8.46,262.71,-44.27,218.44
1051,26.84,85.13,51.05,-18.03,-290.55,43.43,354.72,-49.62,8.51,252.59,-41.11,211.48
1061,27.96,76.14,58.74,-19.95,-301.31,46.18,365.52,-46.56,8.11,253.28,-38.44,214.84
1071,31.26,84.85,50.4,-23.92,-292.06,42.66,361.33,-53.3,8.55,254.51,-44.75,209.77
1081,37.48,79.01,58.7,-24.2,-286.49,42.95,351.53,-52.79,8.73,258.97,-44.06,214.92
1091,39.22,96.47,52.39,-17.58,-287.87,49.45,355.05,-51.71,8.6,287.13,-43.11,244.02
1101,26.48,77.78,60.61,-22.48,-289.9,46.03,356.0,-51.28,8.58,254.52,-42.7,211.82
1111,29.57,87.58,60.91,-20.22,-278.76,44.83,346.89,-54.77,8.59,270.79,-46.18,224.61
1121,31.39,64.92,58.44,-20.66,-290.08,48.02,356.58,-52.71,8.62,248.61,-44.1,204.51
1131,39.31,84.2,58.13,-22.29,-289.41,41.6,355.46,-52.78,8.56,267.01,-44.22,222.79
1141,32.26,88.54,57.53,-18.95,-292.44,50.46,355.91,-50.14,8.6,273.3,-41.53,231.77
1151,30.54,83.12,56.76,-22.08,-282.56,45.04,346.24,-52.68,8.57,257.06,-44.11,212.94
1161,36.77,82.53,51.33,-24.36,-287.51,44.32,349.03,-52.57,8.61,252.12,-43.95,208.17
1171,27.28,86.43,55.28,-17.81,-285.41,45.41,350.57,-52.59,8.63,261.75,-43.96,217.79
1181,39.54,86.14,52.6,-18.53,-284.67,44.51,352.74,-51.05,8.21,272.32,-42.84,229.48
1191,42.05,77.53,54.74,-18.18,-285.86,43.85,348.37,-53.73,8.64,262.51,-45.09,217.42
1201,28.03,79.06,56.13,-19.89,-289.66,45.62,356.74,-53.12,8.55,256.02,-44.57,211.45
1211,34.61,78.03,52.97,-20.43,-286.14,41.55,351.72,-52.55,8.62,252.31,-43.93,208.38
1221,39.21,67.5,58.6,-21.76,-288.43,42.88,350.42,-53.09,8.73,248.42,-44.35,204.07
1231,28.73,79.98,46.42,-18.95,-285.1,46.5,350.06,-52.25,8.72,247.64,-43.53,204.11
1241,31.63,70.4,58.02,-15.39,-291.98,43.26,355.89,-50.12,8.61,251.82,-41.51,210.31
1251,27.44,80.15,52.98,-16.57,-287.18,45.78,347.92,-50.18,8.56,250.52,-41.62,208.9
1261,34.63,83.58,61.38,-20.83,-289.06,47.62,351.27,-51.35,8.67,268.58,-42.68,225.89
1271,41.04,80.85,56.64,-18.8,-289.98,47.37,354.47,-50.2,8.59,271.59,-41.61,229.98
1281,36.75,83.75,60.32,-20.69,-286.52,45.52,353.21,-54.2,8.53,272.36,-45.67,226.69
1291,34.62,77.86,52.27,-16.23,-283.82,49.17,351.07,-50.93,8.11,264.96,-42.82,222.14
1301,37.3,79.82,63.26,-21.95,-286.09,43.63,351.03,-53.32,8.53,267.01,-44.79,222.22
1311,39.89,80.96,50.57,-18.98,-289.05,41.12,352.71,-52.15,8.74,257.22,-43.42,213.8
1321,35.32,74.04,53.7,-21.45,-290.08,42.98,355.99,-50.63,8.63,250.51,-42.01,208.5
1331,29.88,79.65,61.01,-21.45,-289.67,45.06,356.81,-53.05,8.67,261.28,-44.38,216.9
1341,20.68,70.76,54.85,-19.64,-289.68,48.65,356.27,-51.4,8.51,241.88,-42.89,198.99
1351,34.93,82.03,54.6,-18.3,-283.79,39.69,346.38,-53.79,8.72,255.54,-45.07,210.47
1361,33.15,80.24,52.36,-24.35,-288.41,42.37,351.37,-51.38,8.7,246.73,-42.67,204.06
1371,30.22,80.9,52.29,-14.72,-291.34,46.17,355.25,-52.01,8.57,258.78,-43.44,215.34
1381,36.09,88.64,54.85,-18.33,-290.01,46.62,350.94,-51.59,8.73,268.8,-42.86,225.94
1391,32.56,74.87,55.51,-19.7,-287.75,41.69,352.34,-50.33,8.67,249.52,-41.67,207.86
1401,35.25,81.77,53.26,-17.06,-292.75,47.13,355.59,-49.83,8.71,263.2,-41.11,222.09
1411,43.82,73.68,53.15,-17.06,-289.52,45.06,353.28,-50.07,8.69,262.41,-41.38,221.04
1421,33.71,81.23,58.83,-17.79,-287.29,47.93,355.51,-52.96,8.7,272.14,-44.26,227.88
1431,45.16,88.06,49.71,-18.94,-286.13,40.14,350.12,-54.18,8.71,268.12,-45.47,222.65
1441,33.45,81.61,51.34,-18.3,-287.3,41.71,351.45,-50.71,8.66,253.96,-42.05,211.91
1451,32.12,78.09,53.49,-15.85,-285.62,43.67,352.48,-51.99,8.76,258.37,-43.23,215.14
1461,39.3,78.63,51.4,-19.47,-291.22,43.59,352.08,-52.12,8.7,254.31,-43.42,210.89
1471,26.72,85.75,55.05,-20.29,-285.9,45.61,350.03,-51.02,8.74,256.98,-42.28,214.69
1481,28.34,71.48,48.69,-15.04,-284.63,46.58,352.6,-52.93,8.61,248.01,-44.33,203.68
1491,29.35,82.56,64.41,-14.64,-282.91,45.72,347.86,-50.49,8.75,272.35,-41.74,230.61
1501,42.22,74.49,59.41,-17.66,-294.18,40.14,356.97,-51.54,8.79,261.39,-42.75,218.64
1511,40.28,72.94,52.37,-20.89,-291.07,44.93,356.26,-52.37,8.75,254.82,-43.62,211.2
1521,33.24,85.44,48.7,-17.98,-284.56,44.97,345.81,-50.94,8.72,255.62,-42.22,213.4
1531,32.06,86.64,49.7,-19.96,-286.26,44.19,350.41,-51.74,8.68,256.78,-43.06,213.72
1541,39.06,82.5,58.0,-15.26,-286.83,44.17,350.68,-52.16,8.69,272.32,-43.47,228.85
1551,36.27,90.99,58.16,-19.03,-284.58,40.84,349.6,-51.93,8.78,272.25,-43.15,229.11
1561,33.1,85.72,57.95,-18.55,-278.08,49.62,342.01,-50.59,8.54,271.78,-42.05,229.73
1571,40.04,74.79,57.47,-14.74,-287.57,42.42,348.67,-50.38,8.72,261.09,-41.66,219.43
1581,33.67,77.24,52.72,-16.17,-286.86,44.92,348.93,-50.46,8.7,254.46,-41.75,212.7
1591,32.79,85.02,54.78,-20.06,-282.28,41.79,346.93,-51.77,8.66,258.96,-43.11,215.85
1601,32.34,80.93,57.7,-17.38,-289.24,43.92,353.95,-50.69,8.57,262.23,-42.13,220.1
1611,33.04,80.47,48.08,-16.87,-289.63,48.34,358.3,-52.87,8.69,261.72,-44.18,217.54
1621,26.67,67.43,49.77,-16.7,-286.26,44.16,350.61,-52.05,8.68,235.68,-43.37,192.31
1631,31.03,79.2,50.03,-20.03,-285.74,45.96,347.43,-50.91,8.67,247.88,-42.23,205.64
1641,31.98,79.34,54.15,-21.29,-288.82,44.0,356.26,-53.32,8.6,255.62,-44.72,210.9
1651,34.75,80.45,57.56,-19.93,-287.29,50.5,352.63,-49.61,8.53,268.69,-41.09,227.6
1661,37.37,80.7,52.08,-20.76,-287.81,42.93,349.51,-52.35,8.62,254.02,-43.73,210.29
1671,36.5,80.98,58.57,-21.91,-289.94,44.11,350.45,-50.5,8.66,258.76,-41.84,216.92
1681,44.91,92.31,64.76,-14.93,-283.59,43.74,351.03,-53.74,8.56,298.24,-45.18,253.06
1691,35.88,72.17,61.67,-23.13,-285.87,45.31,346.24,-48.96,8.42,252.28,-40.54,211.74
1701,35.27,82.99,55.68,-19.54,-287.71,48.29,354.38,-52.42,8.51,269.36,-43.91,225.46
