#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
10800,5.399999999999727,-8816337.130096128,16567.924433431588,-8799769.205662698,388.8882298553356,55.43315044810922,0.9115906697110177,1.24
10900,5.449999999999699,-8816365.863173854,16718.13303609751,-8799647.730137756,392.41397973634804,55.408346747304705,0.9119987458142593,1.24
11000,5.499999999999671,-8816405.510398319,16650.97144152131,-8799754.538956799,390.8375388409334,54.85154362245198,0.9212565299711905,1.24
11100,5.549999999999644,-8816606.088617072,16751.992757671513,-8799854.0958594,393.20874719434886,54.521675375860944,0.9268303366106077,1.24
11200,5.599999999999616,-8816665.644373158,16891.209678116255,-8799774.434695043,396.4764963910087,54.71363996096656,0.9235785222338329,1.24
11300,5.649999999999588,-8816812.834116641,16963.195918770973,-8799849.63819787,398.16618309948166,54.6742656134918,0.9242436487105513,1.24
11400,5.6999999999995605,-8817080.852182148,17106.82559733931,-8799974.026584808,401.5375101282567,54.65058794601297,0.9246440823491646,1.23
11500,5.749999999999533,-8817148.16300071,17180.8511023866,-8799967.311898325,403.27506317768393,54.525298444746795,0.9267687510668177,1.24
11600,5.799999999999505,-8817287.581707604,17196.55498181423,-8800091.02672579,403.6436702350743,54.525298444746795,0.9267687510668177,1.24
11700,5.849999999999477,-8816990.155070437,17200.72307520942,-8799789.431995228,403.7415052094453,55.07739444150361,0.9174788178270251,1.24
11800,5.89999999999945,-8816746.95196852,16846.508566629607,-8799900.443401892,395.4272559633103,54.926318782654235,0.9200023569965083,1.24
11900,5.949999999999422,-8816740.018320056,16971.016820190707,-8799769.001499865,398.3497580862709,55.22714222394203,0.9149910842078072,1.24
12000,5.999999999999394,-8816638.471886422,16801.713700445252,-8799836.758185977,394.3758148919176,55.23879845559384,0.9147980070892772,1.24
12100,6.0499999999993666,-8816555.476776676,16682.2850363506,-8799873.191740327,391.5725427041209,55.301449858132074,0.9137616259757555,1.24
12200,6.099999999999339,-8816759.745814621,16898.443924312713,-8799861.301890308,396.64630119721613,55.22087779364203,0.9150948836782459,1.24
12300,6.149999999999311,-8816770.795208039,16923.665637742728,-8799847.129570296,397.2383142480437,55.09793258232427,0.9171368211625884,1.24
12400,6.199999999999283,-8816743.915329266,16996.76151065575,-8799747.153818611,398.9540466405404,55.149816474394676,0.9162739963902686,1.24
12500,6.249999999999256,-8816648.612668332,16908.766917255707,-8799739.845751077,396.88860616839946,55.06525388005352,0.9176810997958187,1.24
12600,6.299999999999228,-8817088.393366966,17308.31321565155,-8799780.080151316,406.2668993488584,55.04886754442961,0.9179542649156067,1.24
12700,6.3499999999992,-8816952.33662928,16955.156649105716,-8799997.179980176,397.9774824953708,55.232368875952474,0.9149044983870802,1.24
12800,6.399999999999173,-8816987.976023283,17207.328566520242,-8799780.647456763,403.89655165678465,54.81415911154476,0.9218848480071008,1.24
12900,6.449999999999145,-8816745.080496484,17143.211739410646,-8799601.868757073,402.39157862900595,55.144375745348135,0.9163643990556242,1.24
13000,6.499999999999117,-8816473.09739543,16839.252913601813,-8799633.844481828,395.25694868832477,54.912527016920826,0.9202334237069871,1.25
13100,6.549999999999089,-8816749.668924835,17302.204458263237,-8799447.464466572,406.1235124172665,54.76944955224811,0.9226374037770348,1.25
13200,6.599999999999062,-8816643.001553714,17172.820395434275,-8799470.18115828,403.08656356062414,54.672341094601094,0.9242761829742382,1.25
13300,6.649999999999034,-8816610.785252985,17125.219188127667,-8799485.566064857,401.9692510497649,54.72792172685429,0.9233375057322505,1.25
13400,6.699999999999006,-8816365.709380355,16976.65408308152,-8799389.055297274,398.4820779308988,54.727498764716785,0.9233446417573544,1.25
13500,6.749999999998979,-8816391.876417547,16999.656695558457,-8799392.21972199,399.0220034529004,54.99123633967709,0.9189162874798572,1.25
13600,6.799999999998951,-8816333.002691269,16931.1825221607,-8799401.820169108,397.41475323936567,54.99123633967709,0.9189162874798572,1.25
13700,6.849999999998923,-8816720.699275557,17166.07015958696,-8799554.62911597,402.92811961791335,54.799587962887024,0.9221299761488437,1.25
13800,6.8999999999988955,-8816525.941982392,16967.624813162256,-8799558.31716923,398.2701396878257,54.799587962887024,0.9221299761488437,1.25
13900,6.949999999998868,-8816609.279473707,17161.295542225533,-8799447.983931482,402.81604809674104,54.82470154559568,0.9217075755379642,1.26
14000,6.99999999999884,-8816737.776674965,17303.12221855065,-8799434.654456414,406.1450544139745,54.95237428506357,0.9195661406557007,1.26
14100,7.049999999998812,-8816442.664550856,17104.34630918957,-8799338.318241667,401.47931539277687,55.1102487978578,0.9169318564779867,1.26
14200,7.099999999998785,-8816393.208042862,17091.842559757642,-8799301.365483105,401.1858229277023,54.81261980765951,0.9219107373175055,1.26
14300,7.149999999998757,-8816308.79825988,17073.71228420874,-8799235.085975671,400.7602626353838,55.07227812868721,0.9175640532448054,1.26
14400,7.199999999998729,-8816491.160845572,17328.21201707376,-8799162.948828498,406.73397111107096,54.92581552430197,0.9200107865276103,1.26
14500,7.2499999999987015,-8816435.96673884,17235.831267376372,-8799200.135471465,404.5655772143657,55.303768199049536,0.9137233209734874,1.26
14600,7.299999999998674,-8816725.194064522,17344.499777125893,-8799380.694287397,407.1162832226714,54.97076173563054,0.9192585502854659,1.26
14700,7.349999999998646,-8816642.109035695,17188.082171133836,-8799454.02686456,403.4447934016702,54.97076173563054,0.9192585502854659,1.26
14800,7.399999999998618,-8816735.061017051,17189.90793733846,-8799545.153079713,403.48764843703077,54.85802193264226,0.921147736665203,1.26
14900,7.449999999998591,-8816941.675982075,17423.47140516527,-8799518.20457691,408.9699334345867,54.99912082315857,0.9187845548233882,1.26
15000,7.499999999998563,-8816509.968826847,17053.102400962962,-8799456.866425885,400.27650010706117,54.834239833762375,0.9215472466542677,1.26
15100,7.549999999998535,-8816569.416620573,17198.477199363988,-8799370.939421209,403.68878921079903,55.306696015944425,0.9136749504366608,1.26
15200,7.5999999999985075,-8816508.645176554,17162.38417720422,-8799346.26099935,402.8416009251307,54.9623198521213,0.9193997428991922,1.26
15300,7.64999999999848,-8816489.079450104,17217.862215326168,-8799271.21723478,404.14380121749537,55.17977780430228,0.9157764810217042,1.26
15400,7.699999999998452,-8816496.508752812,17258.224698001053,-8799238.28405481,405.09120380271787,55.12344277675214,0.916712385796322,1.26
15500,7.749999999998424,-8816346.712461751,17010.5828164391,-8799336.129645312,399.278465258091,55.27389935040139,0.9142170777719252,1.26
15600,7.799999999998397,-8816384.153341219,16920.1780522177,-8799463.975289002,397.15645239704685,55.46278811464136,0.9111035427345148,1.25
15700,7.849999999998369,-8816642.55437603,17072.673188761808,-8799569.881187268,400.7358726165476,55.552945961756215,0.9096248968681334,1.25
15800,7.899999999998341,-8816646.695152204,17155.599446454085,-8799491.095705751,402.68234730576114,55.14655313571392,0.9163282175918591,1.25
15900,7.9499999999983135,-8816531.171878858,17210.539351247135,-8799320.63252761,403.97191634075006,55.450543308546806,0.9113047361863222,1.25
16000,7.999999999998286,-8816519.403140172,17102.332241012715,-8799417.070899159,401.4320404663821,55.480245437780425,0.9108168563863714,1.25
16100,8.049999999998347,-8816433.384127347,16941.6838317113,-8799491.700295635,397.6612437215443,55.451738338679654,0.9112850968268977,1.25
16200,8.099999999998408,-8816455.069970693,16939.764503239887,-8799515.305467453,397.6161925592965,55.497798804237874,0.9105287746533972,1.25
16300,8.14999999999847,-8817039.364740169,17501.271102873143,-8799538.093637295,410.79607567989075,55.330509163552165,0.913281722960732,1.25
16400,8.19999999999853,-8817010.448073225,17342.496118260082,-8799667.951954965,407.069252627337,55.29070096250793,0.9139392675713943,1.25
16500,8.249999999998591,-8816908.102793658,17236.56283818325,-8799671.539955474,404.5827489051978,55.379200000266174,0.9124787418550756,1.25
16600,8.299999999998652,-8816602.875858396,16878.099038038403,-8799724.776820358,396.16875877229654,55.51792651943282,0.9101986675150009,1.25
16700,8.349999999998714,-8816957.292858586,17104.053746706806,-8799853.239111878,401.47244826186375,55.728281414989944,0.906762983858877,1.25
16800,8.399999999998775,-8816794.882470736,16884.97635131376,-8799909.906119423,396.33018552170984,55.55961070292427,0.9095157813718053,1.24
16900,8.449999999998836,-8816723.893957816,16785.372742069187,-8799938.521215746,393.9922540902891,55.177215984474415,0.9158189995559418,1.24
17000,8.499999999998897,-8816892.572550176,17174.758515165187,-8799717.81403501,403.1320557980152,54.980231129363844,0.9191002239020266,1.24
17100,8.549999999998958,-8816890.831368418,17134.689675159752,-8799756.141693259,402.191545698233,55.02410017247137,0.91836745322125,1.24
17200,8.599999999999019,-8816943.754275527,17162.703539337264,-8799781.050736189,402.84909710699105,55.28003328193075,0.9141156352686364,1.24
17300,8.64999999999908,-8816652.149361815,16865.137744602747,-8799787.011617213,395.864526671222,55.28003328193075,0.9141156352686364,1.25
17400,8.699999999999141,-8816562.569220543,16715.15480790648,-8799847.414412636,392.3440737023141,55.60197965317654,0.9088227263918394,1.25
17500,8.749999999999202,-8816527.157706732,16757.546861396637,-8799769.610845335,393.33911509738795,55.67681105118802,0.9076012398541501,1.25
17600,8.799999999999264,-8816857.361502305,16938.57626449503,-8799918.78523781,397.58830179579206,55.20660236100752,0.915331510726596,1.25
17700,8.849999999999325,-8816715.295552008,16918.8154094629,-8799796.480142545,397.1244679604345,55.530817407825346,0.909987374579192,1.25
17800,8.899999999999386,-8816746.990433896,16987.35350623075,-8799759.636927664,398.73321860610497,55.28048030728853,0.9141082432766233,1.25
17900,8.949999999999447,-8816664.042785395,17088.803695279174,-8799575.239090115,401.11449361710885,55.42570171693156,0.9117131795509006,1.25
18000,8.999999999999508,-8816571.037999306,17039.952041145007,-8799531.08595816,399.9678301724466,55.558540795404376,0.9095332961905896,1.25
18100,9.049999999999569,-8816388.982780734,16882.648326116614,-8799506.334454618,396.27554128418853,55.10842702626427,0.9169621683649243,1.25
18200,9.09999999999963,-8816524.0955022,17004.248719003983,-8799519.846783195,399.1297890645719,54.94205337423952,0.919738881926761,1.25
18300,9.149999999999691,-8816407.109132841,16970.628104780335,-8799436.481028061,398.3406340195561,55.02221711861345,0.9183988829866494,1.25
18400,9.199999999999752,-8816655.9865477,17389.85369949229,-8799266.132848207,408.18084666010924,54.96858693806443,0.9192949201717798,1.25
18500,9.249999999999813,-8816614.56179183,17375.402221292665,-8799239.159570538,407.841636410906,54.958305132349146,0.9194669053110867,1.26
18600,9.299999999999875,-8816730.295056514,17521.750818497967,-8799208.544238016,411.2767828674011,55.69038412671853,0.9073800357742483,1.26
18700,9.349999999999936,-8816664.75022407,17314.493742346298,-8799350.256481724,406.41197087520146,55.338987982296295,0.913141793582302,1.26
18800,9.399999999999997,-8816766.523354594,17445.36699667643,-8799321.156357918,409.48387456575387,55.348484010257444,0.9129851276833271,1.26
18900,9.450000000000058,-8816461.957573282,17154.532205959316,-8799307.425367322,402.65729665632654,55.27346797103984,0.914224212739095,1.26
19000,9.500000000000119,-8816234.243687352,16967.160840655677,-8799267.082846697,398.2592491597146,55.270525591438044,0.9142728823445719,1.26
19100,9.55000000000018,-8816452.938633332,17304.845114057884,-8799148.093519274,406.18549483164577,55.20458281392314,0.9153649962632945,1.26
19200,9.600000000000241,-8816267.726032479,16993.6034586553,-8799274.122573823,398.87991971793275,55.19756710566628,0.9154813407708347,1.26
19300,9.650000000000302,-8816222.54485612,17080.643531324342,-8799141.901324796,400.9229553391263,55.36022973455617,0.9127914205464525,1.26
19400,9.700000000000363,-8816294.429433437,16973.473616542295,-8799320.955816895,398.40742488624477,55.46716979339073,0.911031569294252,1.26
19500,9.750000000000425,-8816150.148621405,16916.945466541685,-8799233.203154862,397.0805759934302,55.683853254301845,0.9074864577062942,1.26
19600,9.800000000000486,-8816366.334599974,17011.153627693653,-8799355.18097228,399.2918635433896,55.93990468179504,0.9033326572261503,1.26
19700,9.850000000000547,-8816183.556273254,16771.687456939544,-8799411.868816314,393.6710281980226,55.93990468179504,0.9033326572261503,1.26
19800,9.900000000000608,-8816280.030743226,16810.917948553804,-8799469.112794673,394.5918602854409,55.771428265770176,0.9060614782963665,1.26
19900,9.950000000000669,-8816531.606922057,17074.48874393315,-8799457.118178124,400.7784879748941,55.76708212474869,0.9061320911168472,1.26
20000,10.00000000000073,-8816601.181082958,17140.618008461315,-8799460.563074498,402.3306976513277,55.51138747685829,0.9103058856572359,1.26
20100,10.050000000000791,-8816513.153331127,17017.89328900492,-8799495.260042122,399.45005927681973,55.844492861218384,0.9048760254079777,1.26
20200,10.100000000000852,-8816812.249315169,17079.79892630095,-8799732.450388867,400.9031304688601,55.434278948040955,0.9115721120599023,1.26
